"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"Cadillac","BLS","Black","5399","174000km","9/2011","Automatic","110 kW (150 hp)","1910cc","Diesel","8 l/100km","4x2","Germany","https://carvago.com/car/51554166/cadillac-bls-110-kw",2022-08-23
"Toyota","Aygo X","Black interior","9199","74000km","4/2018","Manual","51 kW (69 hp)","998cc","Petrol","4.1 l/100km","4x2","Germany","https://carvago.com/car/50926346/toyota-aygo-x-51-kw",2022-08-23
"Dodge","Charger","Green","47099","17000km","6/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51150520/dodge-charger-362-kw",2022-08-23
"Hyundai","i10","White","2799","120000km","11/2009","Manual","49 kW (67 hp)","1086cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/51513112/hyundai-i10-1-1-49-kw",2022-08-23
"Skoda","Octavia","Black","3399","123000km","3/2009","Manual","75 kW (102 hp)","1598cc","Petrol","7.3 l/100km","4x2","Germany","https://carvago.com/car/51535710/skoda-octavia-1-6-75-kw",2022-08-23
"Toyota","Land Cruiser","Brown interior","59049","20km","3/2022","Manual","200 kW (272 hp)","4000cc","Petrol","14 l/100km","4x4","Germany","https://carvago.com/car/41354867/toyota-land-cruiser-4-0-v6-200-kw",2022-08-23
"Volkswagen","Polo","Blue","5999","57111km","3/2011","Manual","63 kW (86 hp)","1390cc","Petrol","5.8 l/100km","4x2","Germany","https://carvago.com/car/50507805/volkswagen-polo-1-4-comfortline-63-kw",2022-08-23
"Dodge","RAM","Black","48149","10900km","3/2021","Automatic","296 kW (402 hp)","5698cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51536410/dodge-ram-quad-cab-laramie-296-kw",2022-08-23
"Dodge","Charger","Red","50199","23000km","4/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51541402/dodge-charger-362-kw",2022-08-23
"Ford","Kuga","Green","26699","70236km","1/2018","Automatic","178 kW (242 hp)","1999cc","Petrol","8.7 l/100km","4x2","Germany","https://carvago.com/car/49127221/ford-kuga-178-kw",2022-08-23
"Skoda","Yeti","White","8849","111872km","2/2013","Automatic","112 kW (152 hp)","1798cc","Petrol","8 l/100km","4x4","Germany","https://carvago.com/car/50931539/skoda-yeti-1-8-tsi-dsg-4x4-ambition-112-kw",2022-08-23
"Toyota","Hilux","White","25799","0km","1/2022","Manual","70 kW (95 hp)","2986cc","Diesel","8.9 l/100km","4x4","Belgium","https://carvago.com/car/44173335/toyota-hilux-70-kw",2022-08-23
"BMW","118","Black","22449","86291km","3/2019","Automatic","110 kW (150 hp)","1995cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/49692145/bmw-118-d-advantage-110-kw",2022-08-23
"Kia","Picanto","Silver","2899","165000km","8/2009","Manual","48 kW (65 hp)","1086cc","Petrol","5 l/100km","4x2","Germany","https://carvago.com/car/50000345/kia-picanto-1-1-48-kw",2022-08-23
"Skoda","Yeti","Black","6799","137645km","2/2012","Manual","90 kW (122 hp)","1390cc","Petrol","6.8 l/100km","4x2","Germany","https://carvago.com/car/51405203/skoda-yeti-1-4-tsi-ambition-90-kw",2022-08-23
"Dodge","RAM","White","49149","25000km","11/2020","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/50549570/dodge-ram-295-kw",2022-08-23
"Dodge","RAM","Black","40849","34200km","2/2020","Automatic","295 kW (401 hp)","5700cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/48031646/dodge-ram-295-kw",2022-08-23
"Toyota","Aygo X","White","9949","60813km","8/2018","Manual","51 kW (69 hp)","998cc","Petrol","3.8 l/100km","4x2","Netherlands","https://carvago.com/car/51481623/toyota-aygo-x-51-kw",2022-08-23
"Mercedes-Benz","C 200","Silver","8199","138000km","8/2012","Manual","100 kW (136 hp)","2143cc","Diesel","6.1 l/100km","4x2","Germany","https://carvago.com/car/51361022/mercedes-benz-c-200-t-cdi-dpf-100-kw",2022-08-23
"BMW","120","Black","34499","18000km","5/2021","Automatic","140 kW (190 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50998226/bmw-120-140-kw",2022-08-23
"Chevrolet","Spark","Black","2999","111165km","4/2010","Manual","60 kW (82 hp)","1206cc","Petrol","5.1 l/100km","4x2","Germany","https://carvago.com/car/50348330/chevrolet-spark-1-2-60-kw",2022-08-23
"Dodge","Charger","Red","43849","36000km","6/2020","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51171342/dodge-charger-362-kw",2022-08-23
"Mercedes-Benz","C 220","Grey","27149","73000km","7/2017","Manual","120 kW (163 hp)","24900cc","Diesel","4 l/100km","4x2","Belgium","https://carvago.com/car/50183848/mercedes-benz-c-220-d-avantgarde-120-kw",2022-08-23
"Dodge","Charger","Red","43949","36000km","5/2020","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51158810/dodge-charger-362-kw",2022-08-23
"Peugeot","207","Black","2599","159505km","9/2009","Manual","70 kW (95 hp)","1397cc","Petrol","5.9 l/100km","4x2","Germany","https://carvago.com/car/51541032/peugeot-207-sw-95-vti-urban-move-70-kw",2022-08-23
"Ford","Kuga","Grey","26249","34537km","12/2019","Automatic","169 kW (230 hp)","1998cc","Petrol","9.5 l/100km","4x4","Germany","https://carvago.com/car/50464576/ford-kuga-2-0-ecoboost-4x4-st-line-169-kw",2022-08-23
"BMW","118","Other interior color","24349","24500km","8/2020","Automatic","112 kW (152 hp)","1995cc","Diesel","4 l/100km","4x2","France","https://carvago.com/car/49027638/bmw-118-d-112-kw",2022-08-23
"BMW","M550","Grey","19799","166001km","10/2015","Automatic","280 kW (381 hp)","2993cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51440253/bmw-m550-d-touring-xdrive-280-kw",2022-08-23
"Volkswagen","Tiguan","Black","27349","66309km","4/2018","Manual","92 kW (125 hp)","13950cc","Petrol","5 l/100km","4x2","Belgium","https://carvago.com/car/50894321/volkswagen-tiguan-tsi-92-kw",2022-08-23
"Volkswagen","Caddy","White","18549","68212km","2/2018","Automatic","81 kW (110 hp)","1395cc","CNG","4.1 kg/100km","4x2","Italy","https://carvago.com/car/51385506/volkswagen-caddy-1-4-tgi-dsg-81-kw",2022-08-23
"BMW","118","White","19299","74033km","3/2019","Automatic","110 kW (150 hp)","1995cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/51555773/bmw-118-d-sport-line-110-kw",2022-08-23
"Peugeot","208","Other interior color","10149","72329km","1/2019","Manual","74 kW (101 hp)","1560cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/50866850/peugeot-208-74-kw",2022-08-23
"Jeep","Compass","Blue","36999","8869km","10/2020","Automatic","96 kW (131 hp)","1332cc","Hybrid","1.9 l/100km","4x4","Italy","https://carvago.com/car/49149556/jeep-compass-1-3-phev-limited-96-kw",2022-08-23
"Chevrolet","Matiz","White","3099","113165km","9/2009","Manual","38 kW (52 hp)","796cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/50430342/chevrolet-matiz-0-8-s-38-kw",2022-08-23
"MG","ZS","Black","27949","4000km","7/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/51450597/mg-zs-130-kw",2022-08-23
"DS Automobiles","DS3","Black","8099","58850km","8/2011","Manual","115 kW (156 hp)","1598cc","Petrol","6 l/100km","4x2","Germany","https://carvago.com/car/50469778/ds-automobiles-ds3-115-kw",2022-08-23
"Dodge","RAM","Blue","50199","7600km","3/2021","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/51137762/dodge-ram-295-kw",2022-08-23
"MG","ZS","White","27299","4000km","7/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/51428578/mg-zs-130-kw",2022-08-23
"Mercedes-Benz","C 300","Red","39449","7833km","7/2020","Automatic","190 kW (258 hp)","1991cc","Hybrid","6.2 l/100km","4x2","Germany","https://carvago.com/car/51260673/mercedes-benz-c-300-190-kw",2022-08-23
"Ford","Mondeo","Silver","4899","164000km","2/2011","Automatic","103 kW (140 hp)","1997cc","Diesel","5.6 l/100km","4x2","Germany","https://carvago.com/car/51352907/ford-mondeo-2-0-turnier-tdci-103-kw",2022-08-23
"Dodge","Charger","Purple","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51140892/dodge-charger-362-kw",2022-08-23
"Audi","Q5","Grey","15699","89500km","2/2011","Manual","132 kW (179 hp)","1984cc","Petrol","8.4 l/100km","4x4","Germany","https://carvago.com/car/51465928/audi-q5-2-0-tfsi-quattro-132-kw",2022-08-23
"Jaguar","XF","Black","25749","83876km","4/2018","Automatic","221 kW (300 hp)","2993cc","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/51372030/jaguar-xf-30d-first-edition-221-kw",2022-08-23
"Mercedes-Benz","GLB 220","White","41599","38000km","11/2020","Automatic","140 kW (190 hp)","1950cc","Diesel","5.1 l/100km","4x4","Italy","https://carvago.com/car/51548171/mercedes-benz-glb-220-d-140-kw",2022-08-23
"Dacia","Duster","Grey","16399","62100km","1/2020","Manual","85 kW (116 hp)","1461cc","Diesel","4.1 l/100km","4x2","Italy","https://carvago.com/car/50366660/dacia-duster-dci-115-2wd-85-kw",2022-08-23
"Skoda","Fabia","Green","3399","165800km","3/2010","Manual","51 kW (69 hp)","1198cc","Petrol","5.9 l/100km","4x2","Germany","https://carvago.com/car/50052448/skoda-fabia-1-2-htp-cool-edition-51-kw",2022-08-23
"Volkswagen","Passat","Blue","7899","101094km","5/2010","Manual","77 kW (105 hp)","1598cc","Diesel","4.5 l/100km","4x2","Germany","https://carvago.com/car/50740600/volkswagen-passat-1-6-tdi-dpf-technology-77-kw",2022-08-23
"BMW","220","Blue","33249","18300km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/49882006/bmw-220-140-kw",2022-08-23
"Volkswagen","Amarok","Grey","21499","133500km","9/2012","Automatic","132 kW (179 hp)","1968cc","Diesel","8 l/100km","4x4","Germany","https://carvago.com/car/50042622/volkswagen-amarok-2-0-bitdi-4motion-automatic-bluemotion-technology-132-kw",2022-08-23
"Dodge","Charger","Grey","50849","760km","8/2017","Automatic","351 kW (477 hp)","6400cc","Petrol","13.6 l/100km","4x2","Germany","https://carvago.com/car/50542109/dodge-charger-351-kw",2022-08-23
"Peugeot","208","Red","13299","74142km","11/2020","Manual","74 kW (101 hp)","1499cc","Diesel","3.5 l/100km","4x2","France","https://carvago.com/car/50650754/peugeot-208-100-active-74-kw",2022-08-23
"BMW","320","Grey","28149","59999km","1/2020","Automatic","140 kW (190 hp)","1995cc","Diesel","4 l/100km","4x2","Italy","https://carvago.com/car/51149945/bmw-320-d-touring-140-kw",2022-08-23
"Audi","RS3","Grey","53549","24800km","1/2020","Automatic","294 kW (400 hp)","2480cc","Petrol","8.5 l/100km","4x4","Germany","https://carvago.com/car/47498792/audi-rs3-294-kw",2022-08-23
"Toyota","Aygo X","White","10899","12422km","7/2018","Manual","53 kW (72 hp)","998cc","Petrol","4.1 l/100km","4x2","Germany","https://carvago.com/car/50202687/toyota-aygo-x-53-kw",2022-08-23
"Suzuki","Vitara","Grey","14299","77780km","11/2017","Automatic","103 kW (140 hp)","1373cc","Petrol","5.2 l/100km","4x4","Germany","https://carvago.com/car/51457885/suzuki-vitara-103-kw",2022-08-23
"Nissan","X-Trail","Black","26149","39000km","2/2019","Manual","130 kW (177 hp)","1995cc","Diesel","6 l/100km","4x4","Italy","https://carvago.com/car/51212954/nissan-x-trail-2-0-dci-4x4i-n-connecta-130-kw",2022-08-23
"Toyota","Hilux","White","27349","0km","1/2022","Manual","70 kW (95 hp)","2993cc","Diesel","8.7 l/100km","4x4","Belgium","https://carvago.com/car/44116878/toyota-hilux-70-kw",2022-08-23
"BMW","X1","Blue","8899","154200km","11/2013","Manual","110 kW (150 hp)","1995cc","Petrol","7.7 l/100km","4x2","Germany","https://carvago.com/car/51554962/bmw-x1-110-kw",2022-08-23
"Hyundai","i30","Silver","4899","110000km","4/2009","Manual","93 kW (126 hp)","1591cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/51448412/hyundai-i30-cw-1-6-93-kw",2022-08-23
"Dodge","Charger","Grey interior","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51134249/dodge-charger-362-kw",2022-08-23
"Volkswagen","T5 Transporter","Yellow","9899","94000km","11/2010","Manual","62 kW (84 hp)","1968cc","Diesel","7.2 l/100km","4x2","Germany","https://carvago.com/car/51352362/volkswagen-t5-transporter-mhd-62-kw",2022-08-23
"Renault","Talisman","Black","24199","36029km","2/2020","Automatic","118 kW (160 hp)","1997cc","Diesel","4.8 l/100km","4x2","France","https://carvago.com/car/48932056/renault-talisman-dci-160-edc-118-kw",2022-08-23
"Hyundai","i10","Beige","4149","55100km","1/2011","Manual","50 kW (68 hp)","1086cc","Petrol","5 l/100km","4x2","Poland","https://carvago.com/car/51496658/hyundai-i10-1-1-50-kw",2022-08-23
"Ford","Ranger","White","44649","495km","7/2022","Automatic","156 kW (212 hp)","1996cc","Diesel","9.5 l/100km","4x4","Germany","https://carvago.com/car/51353865/ford-ranger-156-kw",2022-08-23
"Toyota","Land Cruiser","Grey","43999","0km","1/2022","Automatic","125 kW (170 hp)","2986cc","Diesel","10 l/100km","4x4","Belgium","https://carvago.com/car/41354394/toyota-land-cruiser-d-4d-125-kw",2022-08-23
"BMW","M240i","Black","45649","13150km","4/2021","Automatic","250 kW (340 hp)","2998cc","Petrol","7.3 l/100km","4x2","Germany","https://carvago.com/car/51546463/bmw-m240i-coupe-250-kw",2022-08-23
"Mercedes-Benz","C 300","Black","73199","18000km","8/2021","Automatic","195 kW (265 hp)","1993cc","Diesel","5.1 l/100km","4x2","Germany","https://carvago.com/car/47823292/mercedes-benz-c-300-195-kw",2022-08-23
"Dacia","Spring","Blue","19399","200km","7/2022","Automatic","33 kW (45 hp)",NA,"Electric","13.9 kWh/100km","4x2","Germany","https://carvago.com/car/51552980/dacia-spring-33-kw",2022-08-23
"Dodge","RAM","Black","56299","17000km","4/2020","Automatic","295 kW (401 hp)","5700cc","Petrol","14.2 l/100km","4x4","Germany","https://carvago.com/car/49571019/dodge-ram-295-kw",2022-08-23
"Jeep","Compass","Other interior color","33549","17000km","6/2021","Automatic","140 kW (190 hp)","1332cc","Other fuel type","1 l/100km","4x4","Spain","https://carvago.com/car/49412955/jeep-compass-limited-140-kw",2022-08-23
"Volkswagen","ID.4","Grey","50099","8950km","6/2022","Automatic","150 kW (204 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/50859797/volkswagen-id-4-150-kw",2022-08-23
"Mercedes-Benz","E 450","Grey","56299","33508km","7/2020","Automatic","270 kW (367 hp)","2996cc","Petrol","8.9 l/100km","4x2","Germany","https://carvago.com/car/50689766/mercedes-benz-e-450-line-270-kw",2022-08-23
"Citroen","C-Crosser","Grey","5649","144000km","7/2011","Automatic","115 kW (156 hp)","2179cc","Diesel","7.4 l/100km","4x4","Germany","https://carvago.com/car/51539800/citroen-c-crosser-exclusive-115-kw",2022-08-23
"Volkswagen","Tiguan Allspace",NA,"28899","52300km","1/2018","Automatic","177 kW (241 hp)","1968cc","Diesel","6.5 l/100km","4x4","Poland","https://carvago.com/car/51128983/volkswagen-tiguan-allspace-2-0-tdi-scr-4motion-dsg-highline-177-kw",2022-08-23
"Peugeot","208","Other interior color","10649","76220km","6/2019","Manual","74 kW (101 hp)","1560cc","Diesel","3.5 l/100km","4x2","France","https://carvago.com/car/51439075/peugeot-208-74-kw",2022-08-23
"Mercedes-Benz","CLA 200 Shooting Brake","Silver","16949","174000km","8/2018","Automatic","100 kW (136 hp)","3l/100km","Diesel","4 l/100km","4x2","Germany","https://carvago.com/car/51131276/mercedes-benz-cla-200-shooting-brake-d-100-kw",2022-08-23
"Dodge","Charger","Red","39299","48000km","5/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51158578/dodge-charger-362-kw",2022-08-23
"Audi","A5","Blue","40849","1800km","8/2020","Automatic","185 kW (252 hp)","1984cc","Petrol","6 l/100km","4x4","Germany","https://carvago.com/car/47594349/audi-a5-185-kw",2022-08-23
"Cupra","Leon","Red","36299","11100km","1/2020","Automatic","221 kW (300 hp)","1984cc","Petrol","7.1 l/100km","4x4","Germany","https://carvago.com/car/50037767/cupra-leon-221-kw",2022-08-23
"Dodge","RAM","Silver","63399","5639km","1/2020","Automatic","296 kW (402 hp)","5654cc","Petrol","12.8 l/100km","4x4","Netherlands","https://carvago.com/car/50481555/dodge-ram-laramie-296-kw",2022-08-23
"Volvo","V60","Silver","11399","137000km","4/2012","Automatic","169 kW (230 hp)","2400cc","Diesel","6.4 l/100km","4x4","Germany","https://carvago.com/car/51288913/volvo-v60-169-kw",2022-08-23
"BMW","X1","White","33849","30600km","3/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.8 l/100km","4x4","Germany","https://carvago.com/car/49973227/bmw-x1-20d-140-kw",2022-08-23
"Peugeot","208","White","10049","110669km","1/2019","Manual","75 kW (102 hp)","1499cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/49145965/peugeot-208-bluehdi-100-75-kw",2022-08-23
"Isuzu","D-Max","Silver","36249","1000km","1/2022","Automatic","120 kW (163 hp)","1898cc","Diesel","8 l/100km","4x4","Poland","https://carvago.com/car/50244750/isuzu-d-max-4x4-double-cab-120-kw",2022-08-23
"Hyundai","i10","Black","3099","150000km","4/2009","Manual","49 kW (67 hp)","1086cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/50663198/hyundai-i10-1-1-49-kw",2022-08-23
"DS Automobiles","DS7 Crossback","White","41399","9851km","7/2021","Automatic","221 kW (300 hp)","1598cc","Hybrid","1.5 l/100km","4x4","Italy","https://carvago.com/car/51218563/ds-automobiles-ds7-crossback-221-kw",2022-08-23
"Audi","Q3","Black","45649","15500km","2/2022","Automatic","180 kW (245 hp)","1395cc","Other fuel type","1.6 l/100km","4x2","Italy","https://carvago.com/car/51287870/audi-q3-180-kw",2022-08-23
"Opel","Insignia","Blue","7899","150000km","9/2016","Manual","88 kW (120 hp)","1598cc","Diesel","4.1 l/100km","4x2","Germany","https://carvago.com/car/51467306/opel-insignia-sports-tourer-1-6-cdti-start-stop-88-kw",2022-08-23
"MG","ZS","Black","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50582680/mg-zs-130-kw",2022-08-23
