"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"Skoda","Fabia","Blue","2899","112808km","3/2009","Manual","44 kW (60 hp)","1198cc","Petrol","5.9 l/100km","4x2","Germany","https://carvago.com/car/50023745/skoda-fabia-1-2-htp-44-kw",2022-09-06
"Renault","Master","White","13699","171291km","10/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51582171/renault-master-125-kw",2022-09-06
"Nissan","e-NV200","White","26549","1550km","2/2021","Automatic","80 kW (109 hp)","Euro6d-TEMP","Electric","4x4",NA,"Austria","https://carvago.com/car/51677000/nissan-e-nv200-80-kw",2022-09-06
"Volkswagen","Caddy","Grey","10249","119000km","2/2016","Manual","75 kW (102 hp)","1968cc","Diesel","4.5 l/100km","4x2","Germany","https://carvago.com/car/51709324/volkswagen-caddy-2-0-tdi-maxi-75-kw",2022-09-06
"Mercedes-Benz","C 300","Black","73199","18000km","8/2021","Automatic","195 kW (265 hp)","1993cc","Diesel","5.1 l/100km","4x2","Germany","https://carvago.com/car/47823292/mercedes-benz-c-300-195-kw",2022-09-06
"Volkswagen","ID.4","Grey","49149","8950km","6/2022","Automatic","150 kW (204 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/51672932/volkswagen-id-4-150-kw",2022-09-06
"Suzuki","SX4 S-Cross","Silver","9899","103000km","8/2015","Automatic","88 kW (120 hp)","1586cc","Petrol","6 l/100km","4x2","Germany","https://carvago.com/car/51589788/suzuki-sx4-s-cross-1-6-vvt-cvt-88-kw",2022-09-06
"Porsche","Macan","Grey","61499","3680km","1/2022","Automatic","195 kW (265 hp)","1984cc","Petrol","8 l/100km","4x4","Poland","https://carvago.com/car/51709282/porsche-macan-195-kw",2022-09-06
"BMW","218","White","20399","83600km","1/2019","Manual","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Germany","https://carvago.com/car/50704032/bmw-218-110-kw",2022-09-06
"Volkswagen","Tiguan Allspace",NA,"29049","52300km","1/2018","Automatic","177 kW (241 hp)","1968cc","Diesel","6.5 l/100km","4x4","Poland","https://carvago.com/car/51128983/volkswagen-tiguan-allspace-2-0-tdi-scr-4motion-dsg-highline-177-kw",2022-09-06
"Mercedes-Benz","A 150","Black","4499","123500km","7/2009","Manual","70 kW (95 hp)","1498cc","Petrol","6.6 l/100km","4x2","Germany","https://carvago.com/car/50016177/mercedes-benz-a-150-70-kw",2022-09-06
"Dodge","Charger","Red","39299","48000km","5/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51158578/dodge-charger-362-kw",2022-09-06
"Mitsubishi","Eclipse","White","21599","14300km","3/2019","Automatic","109 kW (148 hp)","2268cc","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/51715325/mitsubishi-eclipse-109-kw",2022-09-06
"BMW","220","White","27299","44500km","1/2020","Automatic","141 kW (192 hp)","1998cc","Petrol","5.7 l/100km","4x2","Germany","https://carvago.com/car/51723498/bmw-220-advantage-141-kw",2022-09-06
"Mercedes-Benz","CLA 200 Shooting Brake","Silver","16949","174000km","8/2018","Automatic","100 kW (136 hp)","3l/100km","Diesel","4 l/100km","4x2","Germany","https://carvago.com/car/51131276/mercedes-benz-cla-200-shooting-brake-d-100-kw",2022-09-06
"Peugeot","Expert","Grey","12049","108024km","1/2016","Manual","94 kW (128 hp)","1997cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51130570/peugeot-expert-94-kw",2022-09-06
"DS Automobiles","DS7 Crossback","White","41399","9851km","7/2021","Automatic","221 kW (300 hp)","1598cc","Hybrid","1.5 l/100km","4x4","Italy","https://carvago.com/car/51218563/ds-automobiles-ds7-crossback-221-kw",2022-09-06
"BMW","X1","White","33849","30600km","3/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.8 l/100km","4x4","Germany","https://carvago.com/car/49973227/bmw-x1-20d-140-kw",2022-09-06
"Opel","Insignia","Blue","7899","150000km","9/2016","Manual","88 kW (120 hp)","1598cc","Diesel","4.1 l/100km","4x2","Germany","https://carvago.com/car/51467306/opel-insignia-sports-tourer-1-6-cdti-start-stop-88-kw",2022-09-06
"Volvo","V60","Silver","11399","137000km","4/2012","Automatic","169 kW (230 hp)","2400cc","Diesel","6.4 l/100km","4x4","Germany","https://carvago.com/car/51288913/volvo-v60-169-kw",2022-09-06
"Audi","Q3","Black","45649","15500km","2/2022","Automatic","180 kW (245 hp)","1395cc","Other fuel type","1.6 l/100km","4x2","Italy","https://carvago.com/car/51287870/audi-q3-180-kw",2022-09-06
"Audi","RS3","Black","39249","31000km","1/2016","Automatic","310 kW (421 hp)","2480cc","Petrol","8 l/100km","4x4","Poland","https://carvago.com/car/49954570/audi-rs3-310-kw",2022-09-06
"Hyundai","i10","Black","3099","150000km","4/2009","Manual","49 kW (67 hp)","1086cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/50663198/hyundai-i10-1-1-49-kw",2022-09-06
"BMW","220","Silver","22199","88599km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49504870/bmw-220-140-kw",2022-09-06
"Toyota","Aygo X","White","10249","60723km","11/2017","Manual","51 kW (69 hp)","998cc","Petrol","4.1 l/100km","4x2","Germany","https://carvago.com/car/51679218/toyota-aygo-x-51-kw",2022-09-06
"MG","ZS","Black","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50582680/mg-zs-130-kw",2022-09-06
"Mercedes-Benz","C 300","Grey","44599","15000km","8/2021","Automatic","180 kW (245 hp)","1950cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/50894468/mercedes-benz-c-300-d-t-4matic-avantgarde-180-kw",2022-09-06
"Volvo","V90","Black","27549","52290km","4/2019","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51139556/volvo-v90-d4-awd-momentum-140-kw",2022-09-06
"BMW","120","Grey","23749","31690km","7/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51681560/bmw-120-140-kw",2022-09-06
"MG","ZS","Blue","32349","262km","8/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Netherlands","https://carvago.com/car/51729375/mg-zs-130-kw",2022-09-06
"Cadillac","XT4","Grey","39399","0km","8/2022","Automatic","169 kW (230 hp)","1995cc","Petrol","8.8 l/100km","4x4","Germany","https://carvago.com/car/51676238/cadillac-xt4-350t-awd-169-kw",2022-09-06
"BMW","220","Grey","24649","47600km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/50808737/bmw-220-140-kw",2022-09-06
"Dodge","Charger","Grey","39799","58000km","8/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51151030/dodge-charger-362-kw",2022-09-06
"BMW","740","Black","51649","61540km","7/2019","Automatic","240 kW (326 hp)","2998cc","Petrol","6.6 l/100km","4x2","Germany","https://carvago.com/car/51646784/bmw-740-240-kw",2022-09-06
"BMW","120","Black","39249","0km","5/2022","Automatic","141 kW (192 hp)","1998cc","Petrol","5.5 l/100km","4x2","Germany","https://carvago.com/car/51540774/bmw-120-141-kw",2022-09-06
"BMW","X1","Black","33549","36409km","1/2021","Automatic","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50819016/bmw-x1-110-kw",2022-09-06
"Alfa Romeo","Stelvio","Other interior color","42899","16000km","1/2021","Automatic","154 kW (209 hp)","2143cc","Diesel","6 l/100km","4x4","Spain","https://carvago.com/car/51715872/alfa-romeo-stelvio-2-2-16v-at8-q4-154-kw",2022-09-06
"Jeep","Renegade","Other interior color","26149","28415km","8/2021","Manual","96 kW (131 hp)","1598cc","Diesel","4.8 l/100km","4x2","Spain","https://carvago.com/car/51013474/jeep-renegade-96-kw",2022-09-06
"Volkswagen","Caddy","Blue","12649","120034km","2/2019","Manual","75 kW (102 hp)","1968cc","Diesel","4.8 l/100km","4x2","Netherlands","https://carvago.com/car/51592713/volkswagen-caddy-2-0-tdi-maxi-75-kw",2022-09-06
"MG","ZS","Red","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50558842/mg-zs-130-kw",2022-09-06
"Hyundai","i10","Blue","3299","132400km","9/2009","Manual","57 kW (77 hp)","1248cc","Petrol","5 l/100km","4x2","Germany","https://carvago.com/car/51251879/hyundai-i10-1-2-classic-57-kw",2022-09-06
"BMW","540","Silver","56549","47860km","9/2020","Automatic","250 kW (340 hp)","2993cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/51651711/bmw-540-luxury-line-250-kw",2022-09-06
"Dodge","RAM","Blue","50199","27000km","12/2020","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/51645335/dodge-ram-295-kw",2022-09-06
"BMW","X2","Black","31549","46312km","12/2018","Automatic","140 kW (190 hp)","1995cc","Diesel","4.7 l/100km","4x4","Germany","https://carvago.com/car/48803697/bmw-x2-140-kw",2022-09-06
"Volkswagen","Caddy","Black","25249","52266km","9/2020","Manual","136 kW (185 hp)","1968cc","Diesel","4.7 l/100km","4x2","Netherlands","https://carvago.com/car/51392804/volkswagen-caddy-136-kw",2022-09-06
"Cadillac","XT4","Black","42449","1000km","1/2022","Automatic","128 kW (174 hp)","1995cc","Diesel","6.4 l/100km","4x2","Germany","https://carvago.com/car/44228143/cadillac-xt4-350d-128-kw",2022-09-06
"Citroen","C-Elysée","White","12299","39999km","12/2020","Manual","75 kW (102 hp)","1499cc","Diesel","4.5 l/100km","4x2","Spain","https://carvago.com/car/51720121/citroen-c-elysee-75-kw",2022-09-06
"Audi","Q8","Black","64349","58000km","1/2020","Automatic","171 kW (232 hp)","2967cc","Diesel","6 l/100km","4x4","Poland","https://carvago.com/car/51097281/audi-q8-45-tdi-quattro-171-kw",2022-09-06
"SsangYong","Korando","Green","12399","92400km","6/2017","Manual","110 kW (150 hp)","1998cc","Petrol","7.5 l/100km","4x2","Germany","https://carvago.com/car/50114878/ssangyong-korando-2-0-2wd-quartz-110-kw",2022-09-06
"BMW","220","Silver","25599","68900km","7/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/47059758/bmw-220-140-kw",2022-09-06
"BMW","220","Blue","28399","39900km","4/2020","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x2","Germany","https://carvago.com/car/51491425/bmw-220-140-kw",2022-09-06
"Mercedes-Benz","A 250","Black","36199","5863km","1/2022","Manual","118 kW (160 hp)","1332cc","Hybrid","7 l/100km","4x2","Germany","https://carvago.com/car/51190797/mercedes-benz-a-250-e-118-kw",2022-09-06
"Volvo","V60","Black","27549","30400km","6/2020","Manual","140 kW (190 hp)","1969cc","Diesel","6 l/100km","4x2","Sweden","https://carvago.com/car/50970116/volvo-v60-d4-momentum-140-kw",2022-09-06
"BMW","330","Black","46049","4000km","1/2022","Automatic","190 kW (258 hp)","1998cc","Petrol","6 l/100km","4x4","Poland","https://carvago.com/car/51104782/bmw-330-i-xdrive-advantage-190-kw",2022-09-06
"BMW","740","Grey","60599","86060km","1/2019","Automatic","235 kW (320 hp)","2993cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51397965/bmw-740-d-xdrive-235-kw",2022-09-06
"Nissan","Navara","White","26299","74545km","7/2016","Manual","140 kW (190 hp)","2298cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/50168357/nissan-navara-dc-4x4-eu6-s-s-140-kw",2022-09-06
"Opel","Crossland","Grey","25299","15426km","11/2020","Automatic","96 kW (131 hp)","1199cc","Petrol","5 l/100km","4x2","Germany","https://carvago.com/car/51727803/opel-crossland-1-2i-turbo-96-kw",2022-09-06
"Jaguar","XF","Red","37349","32201km","8/2019","Automatic","221 kW (300 hp)","2993cc","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/51534254/jaguar-xf-30d-portfolio-221-kw",2022-09-06
"BMW","i3","Other interior color","34949","6000km","7/2022","Automatic","127 kW (173 hp)","Noemissionclass","Electric","4x2",NA,"France","https://carvago.com/car/51388341/bmw-i3-120-ah-127-kw",2022-09-06
"Abarth","595","Blue","23199","23452km","4/2021","Manual","121 kW (165 hp)","1368cc","Petrol","7 l/100km","4x2","Italy","https://carvago.com/car/47564661/abarth-595-121-kw",2022-09-06
"Citroen","C3 Aircross","White","10649","131843km","9/2018","Manual","73 kW (99 hp)","1560cc","Diesel","4 l/100km","4x2","France","https://carvago.com/car/51663541/citroen-c3-aircross-100-stop-start-73-kw",2022-09-06
"Peugeot","208","Red","29649","5858km","10/2020","Automatic","100 kW (136 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw",2022-09-06
"Renault","Master","White","14749","152386km","10/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51539922/renault-master-125-kw",2022-09-06
"Cupra","Leon","Red","30299","26600km","3/2020","Automatic","221 kW (300 hp)","1984cc","Petrol","7.1 l/100km","4x4","Germany","https://carvago.com/car/51619623/cupra-leon-221-kw",2022-09-06
"Peugeot","206","Black","4899","94050km","12/2010","Manual","55 kW (75 hp)","1360cc","Petrol","6.3 l/100km","4x2","Austria","https://carvago.com/car/50111143/peugeot-206-55-kw",2022-09-06
"BMW","420","Grey","33099","38600km","10/2020","Automatic","135 kW (184 hp)","1998cc","Petrol","6.1 l/100km","4x2","Germany","https://carvago.com/car/50175431/bmw-420-sport-line-135-kw",2022-09-06
"BMW","220","Silver","25149","69988km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/48348294/bmw-220-140-kw",2022-09-06
"Volvo","V90","Black","22849","121140km","4/2019","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/50802009/volvo-v90-d4-awd-momentum-140-kw",2022-09-06
