"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"Dodge","RAM","Black","58399","400km","5/2021","Automatic","295 kW (401 hp)","5700cc","Petrol","14.2 l/100km","4x4","Germany","https://carvago.com/car/49563338/dodge-ram-295-kw",2022-08-24
"Dodge","RAM","White","49149","25000km","11/2020","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/50549570/dodge-ram-295-kw",2022-08-24
"Toyota","Aygo X","White","9949","60813km","8/2018","Manual","51 kW (69 hp)","998cc","Petrol","3.8 l/100km","4x2","Netherlands","https://carvago.com/car/51481623/toyota-aygo-x-51-kw",2022-08-24
"BMW","120","Black","34499","18000km","5/2021","Automatic","140 kW (190 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50998226/bmw-120-140-kw",2022-08-24
"BMW","740","Black","53049","80338km","2/2019","Automatic","235 kW (320 hp)","2993cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51421410/bmw-740-d-xdrive-235-kw",2022-08-24
"Mercedes-Benz","C 200","Silver","8199","138000km","8/2012","Manual","100 kW (136 hp)","2143cc","Diesel","6.1 l/100km","4x2","Germany","https://carvago.com/car/51361022/mercedes-benz-c-200-t-cdi-dpf-100-kw",2022-08-24
"Chevrolet","Spark","Black","2999","111165km","4/2010","Manual","60 kW (82 hp)","1206cc","Petrol","5.1 l/100km","4x2","Germany","https://carvago.com/car/50348330/chevrolet-spark-1-2-60-kw",2022-08-24
"Chevrolet","Matiz","Orange","3349","65120km","6/2009","Manual","38 kW (52 hp)","796cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/51508853/chevrolet-matiz-0-8-38-kw",2022-08-24
"Mercedes-Benz","C 220","Grey","27149","73000km","7/2017","Manual","120 kW (163 hp)","24900cc","Diesel","4 l/100km","4x2","Belgium","https://carvago.com/car/50183848/mercedes-benz-c-220-d-avantgarde-120-kw",2022-08-24
"Dodge","Charger","Red","43849","36000km","6/2020","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51171342/dodge-charger-362-kw",2022-08-24
"Dodge","Charger","Red","43949","36000km","5/2020","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51158810/dodge-charger-362-kw",2022-08-24
"Peugeot","207","Black","2599","159505km","9/2009","Manual","70 kW (95 hp)","1397cc","Petrol","5.9 l/100km","4x2","Germany","https://carvago.com/car/51541032/peugeot-207-sw-95-vti-urban-move-70-kw",2022-08-24
"Ford","Kuga","Grey","26249","34537km","12/2019","Automatic","169 kW (230 hp)","1998cc","Petrol","9.5 l/100km","4x4","Germany","https://carvago.com/car/50464576/ford-kuga-2-0-ecoboost-4x4-st-line-169-kw",2022-08-24
"BMW","M550","Grey","19799","166001km","10/2015","Automatic","280 kW (381 hp)","2993cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51440253/bmw-m550-d-touring-xdrive-280-kw",2022-08-24
"Dacia","Sandero","White","3599","41000km","7/2010","Manual","55 kW (75 hp)","1390cc","Petrol","7 l/100km","4x2","Germany","https://carvago.com/car/51201425/dacia-sandero-1-4-mpi-55-kw",2022-08-24
"Volkswagen","Tiguan","Black","27349","66309km","4/2018","Manual","92 kW (125 hp)","13950cc","Petrol","5 l/100km","4x2","Belgium","https://carvago.com/car/50894321/volkswagen-tiguan-tsi-92-kw",2022-08-24
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://carvago.com/car/51385506/volkswagen-caddy-1-4-tgi-dsg-81-kw",2022-08-24
"Chevrolet","Matiz","White","3099","113165km","9/2009","Manual","38 kW (52 hp)","796cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/50430342/chevrolet-matiz-0-8-s-38-kw",2022-08-24
"Renault","Megane","Black","4799","134900km","7/2009","Manual","96 kW (131 hp)","1397cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/50514638/renault-megane-estate-tce-130-dynamique-96-kw",2022-08-24
"MG","ZS","Black","27949","4000km","7/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/51450597/mg-zs-130-kw",2022-08-24
"MG","ZS","White","27299","4000km","7/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/51428578/mg-zs-130-kw",2022-08-24
"Dacia","Sandero","Red","3299","94000km","12/2009","Manual","55 kW (75 hp)","1390cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/50473963/dacia-sandero-1-4-mpi-55-kw",2022-08-24
"Dodge","RAM","White","60549","13500km","3/2021","Automatic","306 kW (416 hp)","5700cc","Petrol","14.7 l/100km","4x4","Germany","https://carvago.com/car/51236377/dodge-ram-306-kw",2022-08-24
"Volkswagen","Polo","Silver","5899","107000km","4/2009","Manual","77 kW (105 hp)","1598cc","Petrol","6.9 l/100km","4x2","Germany","https://carvago.com/car/51522185/volkswagen-polo-1-6-16v-77-kw",2022-08-24
"Jaguar","XF","Black","25749","83876km","4/2018","Automatic","221 kW (300 hp)","2993cc","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/51372030/jaguar-xf-30d-first-edition-221-kw",2022-08-24
"Audi","Q5","Grey","15699","89500km","2/2011","Manual","132 kW (179 hp)","1984cc","Petrol","8.4 l/100km","4x4","Germany","https://carvago.com/car/51465928/audi-q5-2-0-tfsi-quattro-132-kw",2022-08-24
"Dacia","Duster","Grey","16399","62100km","1/2020","Manual","85 kW (116 hp)","1461cc","Diesel","4.1 l/100km","4x2","Italy","https://carvago.com/car/50366660/dacia-duster-dci-115-2wd-85-kw",2022-08-24
"Dodge","Charger","Purple","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51140892/dodge-charger-362-kw",2022-08-24
"Volkswagen","Caddy","Silver","14099","130266km","3/2016","Manual","90 kW (122 hp)","1968cc","Diesel","5.4 l/100km","4x4","Netherlands","https://carvago.com/car/51369154/volkswagen-caddy-2-0-tdi-4motion-90-kw",2022-08-24
"Mercedes-Benz","E 200","Beige","14849","102000km","4/2016","Automatic","100 kW (136 hp)","2143cc","Diesel","4.6 l/100km","4x2","Austria","https://carvago.com/car/51045015/mercedes-benz-e-200-bluetec-100-kw",2022-08-24
"BMW","220","Blue","33249","18300km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/49882006/bmw-220-140-kw",2022-08-24
"Peugeot","208","Red","13299","74142km","11/2020","Manual","74 kW (101 hp)","1499cc","Diesel","3.5 l/100km","4x2","France","https://carvago.com/car/50650754/peugeot-208-100-active-74-kw",2022-08-24
"Dodge","RAM","Black","44999","25000km","2/2019","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/49682278/dodge-ram-295-kw",2022-08-24
"Dodge","Charger","Grey","50849","760km","8/2017","Automatic","351 kW (477 hp)","6400cc","Petrol","13.6 l/100km","4x2","Germany","https://carvago.com/car/50542109/dodge-charger-351-kw",2022-08-24
"Suzuki","Vitara","Grey","14299","77780km","11/2017","Automatic","103 kW (140 hp)","1373cc","Petrol","5.2 l/100km","4x4","Germany","https://carvago.com/car/51457885/suzuki-vitara-103-kw",2022-08-24
"Hyundai","i30","Silver","4899","110000km","4/2009","Manual","93 kW (126 hp)","1591cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/51448412/hyundai-i30-cw-1-6-93-kw",2022-08-24
"BMW","X1","Blue","8899","154200km","11/2013","Manual","110 kW (150 hp)","1995cc","Petrol","7.7 l/100km","4x2","Germany","https://carvago.com/car/51554962/bmw-x1-110-kw",2022-08-24
"BMW","320","Grey","28149","59999km","1/2020","Automatic","140 kW (190 hp)","1995cc","Diesel","4 l/100km","4x2","Italy","https://carvago.com/car/51149945/bmw-320-d-touring-140-kw",2022-08-24
"Renault","Talisman","Black","24199","36029km","2/2020","Automatic","118 kW (160 hp)","1997cc","Diesel","4.8 l/100km","4x2","France","https://carvago.com/car/48932056/renault-talisman-dci-160-edc-118-kw",2022-08-24
"Audi","RS3","Grey","53549","24800km","1/2020","Automatic","294 kW (400 hp)","2480cc","Petrol","8.5 l/100km","4x4","Germany","https://carvago.com/car/47498792/audi-rs3-294-kw",2022-08-24
"Toyota","Aygo X","White","10899","12422km","7/2018","Manual","53 kW (72 hp)","998cc","Petrol","4.1 l/100km","4x2","Germany","https://carvago.com/car/50202687/toyota-aygo-x-53-kw",2022-08-24
"Nissan","X-Trail","Black","26149","39000km","2/2019","Manual","130 kW (177 hp)","1995cc","Diesel","6 l/100km","4x4","Italy","https://carvago.com/car/51212954/nissan-x-trail-2-0-dci-4x4i-n-connecta-130-kw",2022-08-24
"Toyota","Hilux","White","27349","0km","1/2022","Manual","70 kW (95 hp)","2993cc","Diesel","8.7 l/100km","4x4","Belgium","https://carvago.com/car/44116878/toyota-hilux-70-kw",2022-08-24
"Dodge","Charger","Grey interior","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51134249/dodge-charger-362-kw",2022-08-24
"Volkswagen","T5 Transporter","Yellow","9899","94000km","11/2010","Manual","62 kW (84 hp)","1968cc","Diesel","7.2 l/100km","4x2","Germany","https://carvago.com/car/51352362/volkswagen-t5-transporter-mhd-62-kw",2022-08-24
"Land Rover","Discovery Sport","Red","31499","61504km","7/2022","Automatic","110 kW (150 hp)","1999cc","Diesel","5.3 l/100km","4x4","Italy","https://carvago.com/car/50987111/land-rover-discovery-sport-110-kw",2022-08-24
"Ford","Ranger","White","44649","495km","7/2022","Automatic","156 kW (212 hp)","1996cc","Diesel","9.5 l/100km","4x4","Germany","https://carvago.com/car/51353865/ford-ranger-156-kw",2022-08-24
"Volkswagen","Tiguan Allspace",NA,"28799","52300km","1/2018","Automatic","177 kW (241 hp)","1968cc","Diesel","6.5 l/100km","4x4","Poland","https://carvago.com/car/51128983/volkswagen-tiguan-allspace-2-0-tdi-scr-4motion-dsg-highline-177-kw",2022-08-24
"Mercedes-Benz","C 300","Black","73199","18000km","8/2021","Automatic","195 kW (265 hp)","1993cc","Diesel","5.1 l/100km","4x2","Germany","https://carvago.com/car/47823292/mercedes-benz-c-300-195-kw",2022-08-24
"Jeep","Compass","Other interior color","33549","17000km","6/2021","Automatic","140 kW (190 hp)","1332cc","Other fuel type","1 l/100km","4x4","Spain","https://carvago.com/car/49412955/jeep-compass-limited-140-kw",2022-08-24
"Opel","Astra","Silver","5399","115201km","6/2010","Automatic","85 kW (116 hp)","1598cc","Petrol","7.2 l/100km","4x2","Germany","https://carvago.com/car/44787718/opel-astra-1-6-85-kw",2022-08-24
"BMW","218","White","20399","83600km","1/2019","Manual","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Germany","https://carvago.com/car/50704032/bmw-218-110-kw",2022-08-24
"BMW","320","Black","41999","28750km","1/2022","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/51044271/bmw-320-d-touring-xdrive-advantage-140-kw",2022-08-24
"Volkswagen","ID.4","Grey","50099","8950km","6/2022","Automatic","150 kW (204 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/50859797/volkswagen-id-4-150-kw",2022-08-24
"Porsche","Cayenne","White","17949","107115km","3/2010","Automatic","250 kW (340 hp)","4511cc","Petrol","14.9 l/100km","4x4","Germany","https://carvago.com/car/50909131/porsche-cayenne-250-kw",2022-08-24
"Dodge","RAM","Other interior color","40849","69000km","6/2019","Manual","295 kW (401 hp)",NA,"Petrol","4x2",NA,"Italy","https://carvago.com/car/51208240/dodge-ram-quad-cab-295-kw",2022-08-24
"Peugeot","308","Grey","11399","131579km","7/2019","Manual","96 kW (131 hp)","1499cc","Diesel","4 l/100km","4x2","France","https://carvago.com/car/49642000/peugeot-308-sw-blue-lease-96-kw",2022-08-24
"Mercedes-Benz","A 150","Black","4499","123500km","7/2009","Manual","70 kW (95 hp)","1498cc","Petrol","6.6 l/100km","4x2","Germany","https://carvago.com/car/50016177/mercedes-benz-a-150-70-kw",2022-08-24
"Audi","RS3","Black","38899","31000km","1/2016","Automatic","310 kW (421 hp)","2480cc","Petrol","8 l/100km","4x4","Poland","https://carvago.com/car/49954570/audi-rs3-310-kw",2022-08-24
"Dodge","RAM","Silver","63399","5639km","1/2020","Automatic","296 kW (402 hp)","5654cc","Petrol","12.8 l/100km","4x4","Netherlands","https://carvago.com/car/50481555/dodge-ram-laramie-296-kw",2022-08-24
"Mercedes-Benz","CLA 200 Shooting Brake","Silver","16949","174000km","8/2018","Automatic","100 kW (136 hp)","3l/100km","Diesel","4 l/100km","4x2","Germany","https://carvago.com/car/51131276/mercedes-benz-cla-200-shooting-brake-d-100-kw",2022-08-24
"BMW","X1","White","33849","30600km","3/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.8 l/100km","4x4","Germany","https://carvago.com/car/49973227/bmw-x1-20d-140-kw",2022-08-24
"Subaru","Forester","Green","30949","6900km","3/2022","Automatic","110 kW (150 hp)","1995cc","Hybrid","6.7 l/100km","4x4","Germany","https://carvago.com/car/51551228/subaru-forester-2-0i-110-kw",2022-08-24
"Mercedes-Benz","C 180","Beige","8399","139500km","6/2010","Automatic","115 kW (156 hp)","1796cc","Petrol","8.2 l/100km","4x2","Germany","https://carvago.com/car/51235705/mercedes-benz-c-180-t-cgi-115-kw",2022-08-24
"Renault","Clio","Grey","16099","5855km","11/2019","Manual","66 kW (90 hp)","14641cc","Diesel","6 l/100km","4x2","Belgium","https://carvago.com/car/48486275/renault-clio-dci-85-business-66-kw",2022-08-24
"Peugeot","208","Other interior color","9649","98914km","11/2018","Manual","74 kW (101 hp)","1560cc","Diesel","3.5 l/100km","4x2","France","https://carvago.com/car/51333914/peugeot-208-74-kw",2022-08-24
"DS Automobiles","DS7 Crossback","White","41399","9851km","7/2021","Automatic","221 kW (300 hp)","1598cc","Hybrid","1.5 l/100km","4x4","Italy","https://carvago.com/car/51218563/ds-automobiles-ds7-crossback-221-kw",2022-08-24
"Volvo","V60","Silver","11399","137000km","4/2012","Automatic","169 kW (230 hp)","2400cc","Diesel","6.4 l/100km","4x4","Germany","https://carvago.com/car/51288913/volvo-v60-169-kw",2022-08-24
"Peugeot","208","White","10049","110669km","1/2019","Manual","75 kW (102 hp)","1499cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/49145965/peugeot-208-bluehdi-100-75-kw",2022-08-24
"Audi","A5","Blue","50449","22400km","5/2020","Automatic","120 kW (163 hp)","2999cc","Hybrid","5.5 l/100km","4x2","Italy","https://carvago.com/car/37600513/audi-a5-120-kw",2022-08-24
"Hyundai","i10","Black","3099","150000km","4/2009","Manual","49 kW (67 hp)","1086cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/50663198/hyundai-i10-1-1-49-kw",2022-08-24
"BMW","420","Other interior color","31699","43606km","2/2019","Automatic","142 kW (193 hp)","1995cc","Diesel","4 l/100km","4x2","France","https://carvago.com/car/50804517/bmw-420-142-kw",2022-08-24
"Audi","A3","Black","37299","100km","4/2022","Automatic","150 kW (204 hp)","1395cc","Hybrid","1.4 l/100km","4x2","Germany","https://carvago.com/car/51489782/audi-a3-150-kw",2022-08-24
"Audi","Q3","Black","45649","15500km","2/2022","Automatic","180 kW (245 hp)","1395cc","Other fuel type","1.6 l/100km","4x2","Italy","https://carvago.com/car/51287870/audi-q3-180-kw",2022-08-24
"BMW","220","Grey","30499","35173km","8/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.8 l/100km","4x4","Germany","https://carvago.com/car/48636720/bmw-220-140-kw",2022-08-24
"MG","ZS","Black","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50582680/mg-zs-130-kw",2022-08-24
"Seat","Leon","White","5899","148500km","8/2009","Manual","118 kW (160 hp)","1798cc","Petrol","7 l/100km","4x2","Germany","https://carvago.com/car/51525470/seat-leon-118-kw",2022-08-24
"BMW","218","Silver","24999","4880km","4/2019","Manual","103 kW (140 hp)","1499cc","Petrol","5.8 l/100km","4x2","Germany","https://carvago.com/car/50568343/bmw-218-advantage-103-kw",2022-08-24
"Cadillac","XT4","Grey","39399","0km","8/2022","Automatic","169 kW (230 hp)","1995cc","Petrol","8.8 l/100km","4x4","Germany","https://carvago.com/car/51448418/cadillac-xt4-350t-awd-169-kw",2022-08-24
"BMW","220","Silver","22199","88599km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49504870/bmw-220-140-kw",2022-08-24
"Mercedes-Benz","C 400","Grey","52049","1450km","3/2021","Automatic","245 kW (333 hp)","2996cc","Petrol","7.9 l/100km","4x4","Germany","https://carvago.com/car/49558658/mercedes-benz-c-400-t-4matic-avantgarde-245-kw",2022-08-24
