"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"BMW","120","Black","34499","18000km","5/2021","Automatic","140 kW (190 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50998226/bmw-120-140-kw",2022-09-08
"Chevrolet","Spark","Black","2999","111165km","4/2010","Manual","60 kW (82 hp)","1206cc","Petrol","5.1 l/100km","4x2","Germany","https://carvago.com/car/50348330/chevrolet-spark-1-2-60-kw",2022-09-08
"Chevrolet","Matiz","Orange","3349","65120km","6/2009","Manual","38 kW (52 hp)","796cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/51508853/chevrolet-matiz-0-8-38-kw",2022-09-08
"Volkswagen","Caddy","Brown","15799","97109km","3/2017","Manual","75 kW (102 hp)","1968cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/50485026/volkswagen-caddy-2-0-tdi-75-kw",2022-09-08
"Mercedes-Benz","C 220","Grey","27149","73000km","7/2017","Manual","120 kW (163 hp)","24900cc","Diesel","4 l/100km","4x2","Belgium","https://carvago.com/car/51616111/mercedes-benz-c-220-d-avantgarde-120-kw",2022-09-08
"Dodge","Charger","Red","43849","36000km","6/2020","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51171342/dodge-charger-362-kw",2022-09-08
"Dodge","Charger","Red","43949","36000km","5/2020","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51158810/dodge-charger-362-kw",2022-09-08
"Toyota","Hilux","White","20449","24570km","4/2016","Manual","106 kW (144 hp)","2494cc","Diesel","7.3 l/100km","4x4","Germany","https://carvago.com/car/51584386/toyota-hilux-d-cab-2-5-4d-f-4wd-106-kw",2022-09-08
"Fiat","Talento","White","17749","70000km","12/2019","Manual","92 kW (125 hp)","1598cc","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/49874380/fiat-talento-l2h1-sx-92-kw",2022-09-08
"Audi","A3","Black","26249","11860km","1/2020","Automatic","140 kW (190 hp)","1984cc","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/51160015/audi-a3-2-0-tfsi-140-kw",2022-09-08
"BMW","118","Other interior color","24349","24500km","8/2020","Automatic","112 kW (152 hp)","1995cc","Diesel","4 l/100km","4x2","France","https://carvago.com/car/49027638/bmw-118-d-112-kw",2022-09-08
"Alfa Romeo","Giulia","Silver","27399","13600km","1/2019","Automatic","206 kW (280 hp)","1995cc","Petrol","7 l/100km","4x4","Poland","https://carvago.com/car/51742175/alfa-romeo-giulia-2-0-turbo-16v-veloce-ti-206-kw",2022-09-08
"Dacia","Sandero","White","3599","41000km","7/2010","Manual","55 kW (75 hp)","1390cc","Petrol","7 l/100km","4x2","Germany","https://carvago.com/car/51201425/dacia-sandero-1-4-mpi-55-kw",2022-09-08
"Audi","Q2","Red","24249","12800km","3/2021","Manual","110 kW (150 hp)","1968cc","Diesel","4.5 l/100km","4x2","Italy","https://carvago.com/car/51635059/audi-q2-35-tdi-sport-110-kw",2022-09-08
"Volkswagen","Tiguan","Black","27349","66309km","4/2018","Manual","92 kW (125 hp)","13950cc","Petrol","5 l/100km","4x2","Belgium","https://carvago.com/car/50894321/volkswagen-tiguan-tsi-92-kw",2022-09-08
"Jeep","Grand Cherokee","Blue","43899","5000km","1/2020","Automatic","259 kW (352 hp)","5654cc","Petrol","8 l/100km","4x4","Germany","https://carvago.com/car/51431089/jeep-grand-cherokee-259-kw",2022-09-08
"Audi","Q5","White","43649","34000km","1/2021","Automatic","150 kW (204 hp)","1968cc","Diesel","6 l/100km","4x4","Poland","https://carvago.com/car/51644273/audi-q5-40-tdi-quattro-s-tronic-s-line-150-kw",2022-09-08
"Volkswagen","Amarok","Grey","21499","133500km","9/2012","Automatic","132 kW (179 hp)","1968cc","Diesel","8 l/100km","4x4","Germany","https://carvago.com/car/50042622/volkswagen-amarok-2-0-bitdi-4motion-automatic-bluemotion-technology-132-kw",2022-09-08
"Chevrolet","Matiz","White","3099","113165km","9/2009","Manual","38 kW (52 hp)","796cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/50430342/chevrolet-matiz-0-8-s-38-kw",2022-09-08
"Peugeot","208","Other interior color","10149","72329km","1/2019","Manual","74 kW (101 hp)","1560cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/50866850/peugeot-208-74-kw",2022-09-08
"Skoda","Yeti","White","9399","151082km","10/2013","Manual","103 kW (140 hp)","1968cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51590027/skoda-yeti-2-0-tdi-103-kw",2022-09-08
"Suzuki","Vitara","Grey","13999","77780km","11/2017","Automatic","103 kW (140 hp)","1373cc","Petrol","5.2 l/100km","4x4","Germany","https://carvago.com/car/51457885/suzuki-vitara-103-kw",2022-09-08
"BMW","220","Blue","28899","10400km","3/2020","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/51678048/bmw-220-140-kw",2022-09-08
"Mercedes-Benz","C 300","Red","39449","7833km","7/2020","Automatic","190 kW (258 hp)","1991cc","Hybrid","6.2 l/100km","4x2","Germany","https://carvago.com/car/51655761/mercedes-benz-c-300-190-kw",2022-09-08
"Dodge","Charger","Purple","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51140892/dodge-charger-362-kw",2022-09-08
"Chevrolet","Spark","Green","3249","133000km","9/2011","Manual","50 kW (68 hp)","995cc","Petrol","5.1 l/100km","4x2","Germany","https://carvago.com/car/51069074/chevrolet-spark-1-0-ls-50-kw",2022-09-08
"BMW","118","Grey","7399","159000km","5/2012","Manual","105 kW (143 hp)","1995cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/51735725/bmw-118-105-kw",2022-09-08
"Kia","cee'd / Ceed","Blue","3699","154000km","2/2009","Manual","93 kW (126 hp)","1598cc","Petrol","5 l/100km","4x2","Germany","https://carvago.com/car/51741813/kia-cee-d-ceed-1-6-sw-93-kw",2022-09-08
"Mercedes-Benz","E 200","Beige","14849","102000km","4/2016","Automatic","100 kW (136 hp)","2143cc","Diesel","4.6 l/100km","4x2","Austria","https://carvago.com/car/51045015/mercedes-benz-e-200-bluetec-100-kw",2022-09-08
"Peugeot","208","Red","13299","74142km","11/2020","Manual","74 kW (101 hp)","1499cc","Diesel","3.5 l/100km","4x2","France","https://carvago.com/car/50650754/peugeot-208-100-active-74-kw",2022-09-08
"Dodge","RAM","Grey","44999","21000km","3/2020","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/51060781/dodge-ram-295-kw",2022-09-08
"Skoda","Yeti","Grey","6849","160000km","7/2009","Manual","118 kW (160 hp)","1798cc","Petrol","8 l/100km","4x4","Germany","https://carvago.com/car/51765966/skoda-yeti-1-8-tsi-118-kw",2022-09-08
"Dodge","Charger","Grey interior","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51134249/dodge-charger-362-kw",2022-09-08
"Hyundai","i20","Black","4499","162273km","8/2013","Manual","63 kW (86 hp)","1248cc","Petrol","4.9 l/100km","4x2","Germany","https://carvago.com/car/51192261/hyundai-i20-1-2-63-kw",2022-09-08
"Renault","Master","White","13699","171291km","10/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51582171/renault-master-125-kw",2022-09-08
"Nissan","e-NV200","White","26549","1550km","2/2021","Automatic","80 kW (109 hp)","Euro6d-TEMP","Electric","4x4",NA,"Austria","https://carvago.com/car/51677000/nissan-e-nv200-80-kw",2022-09-08
"Nissan","e-NV200","White","26549","1500km","2/2021","Automatic","80 kW (109 hp)","Euro6d-TEMP","Electric","4x4",NA,"Austria","https://carvago.com/car/51655647/nissan-e-nv200-80-kw",2022-09-08
"Porsche","Macan","Grey","61599","3680km","1/2022","Automatic","195 kW (265 hp)","1984cc","Petrol","8 l/100km","4x4","Poland","https://carvago.com/car/51709282/porsche-macan-195-kw",2022-09-08
"Mercedes-Benz","C 300","Black","73199","18000km","8/2021","Automatic","195 kW (265 hp)","1993cc","Diesel","5.1 l/100km","4x2","Germany","https://carvago.com/car/47823292/mercedes-benz-c-300-195-kw",2022-09-08
"Renault","Master","White","14899","132657km","10/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51589697/renault-master-125-kw",2022-09-08
"Audi","Q5","Grey","48149","8976km","7/2021","Automatic","195 kW (265 hp)","1984cc","Petrol","2 l/100km","4x4","Germany","https://carvago.com/car/50671005/audi-q5-45-tfsi-s-quattro-tronic-195-kw",2022-09-08
"BMW","120","Other interior color","30749","47013km","2/2020","Automatic","142 kW (193 hp)","1995cc","Diesel","5 l/100km","4x4","France","https://carvago.com/car/51319626/bmw-120-d-xdrive-142-kw",2022-09-08
"Land Rover","Range Rover Evoque","White","31249","25000km","7/2020","Automatic","110 kW (150 hp)","1999cc","Diesel","6 l/100km","4x4","Italy","https://carvago.com/car/51781323/land-rover-range-rover-evoque-2-0-td4-150-4wd-se-dyn-110-kw",2022-09-08
"Suzuki","SX4 S-Cross","Silver","9899","103000km","8/2015","Automatic","88 kW (120 hp)","1586cc","Petrol","6 l/100km","4x2","Germany","https://carvago.com/car/51589788/suzuki-sx4-s-cross-1-6-vvt-cvt-88-kw",2022-09-08
"Peugeot","208","Other interior color","12149","59735km","3/2020","Manual","74 kW (101 hp)","1560cc","Diesel","3.5 l/100km","4x2","France","https://carvago.com/car/51407560/peugeot-208-74-kw",2022-09-08
"BMW","218","White","20399","83600km","1/2019","Manual","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Germany","https://carvago.com/car/50704032/bmw-218-110-kw",2022-09-08
"Toyota","Aygo X","Grey","13649","11952km","7/2021","Manual","52 kW (71 hp)","1000cc","Petrol","4.1 l/100km","4x2","Germany","https://carvago.com/car/51787423/toyota-aygo-x-1-0-52-kw",2022-09-08
"Volkswagen","Tiguan Allspace",NA,"29099","52300km","1/2018","Automatic","177 kW (241 hp)","1968cc","Diesel","6.5 l/100km","4x4","Poland","https://carvago.com/car/51128983/volkswagen-tiguan-allspace-2-0-tdi-scr-4motion-dsg-highline-177-kw",2022-09-08
"Isuzu","D-Max","Silver","36499","1000km","1/2022","Automatic","120 kW (163 hp)","1898cc","Diesel","8 l/100km","4x4","Poland","https://carvago.com/car/50244750/isuzu-d-max-4x4-double-cab-120-kw",2022-09-08
"Dodge","RAM","Other interior color","40849","69000km","6/2019","Manual","295 kW (401 hp)",NA,"Petrol","4x2",NA,"Italy","https://carvago.com/car/51208240/dodge-ram-quad-cab-295-kw",2022-09-08
"Skoda","Fabia","Blue","3599","156000km","12/2009","Manual","63 kW (86 hp)","1390cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/51483904/skoda-fabia-1-4-16v-63-kw",2022-09-08
"Mercedes-Benz","A 150","Black","4499","123500km","7/2009","Manual","70 kW (95 hp)","1498cc","Petrol","6.6 l/100km","4x2","Germany","https://carvago.com/car/50016177/mercedes-benz-a-150-70-kw",2022-09-08
"Mercedes-Benz","GLB 200","Blue","46349","29298km","6/2021","Automatic","120 kW (163 hp)","2000cc","Petrol","6 l/100km","4x2","Spain","https://carvago.com/car/51739272/mercedes-benz-glb-200-120-kw",2022-09-08
"Audi","A5","Black","35299","14560km","7/2020","Automatic","180 kW (245 hp)","1984cc","Petrol","6.5 l/100km","4x4","Sweden","https://carvago.com/car/51378951/audi-a5-coupe-45-tfsi-quattro-180-kw",2022-09-08
"Mercedes-Benz","CLA 200 Shooting Brake","Silver","16949","174000km","8/2018","Automatic","100 kW (136 hp)","3l/100km","Diesel","4 l/100km","4x2","Germany","https://carvago.com/car/51131276/mercedes-benz-cla-200-shooting-brake-d-100-kw",2022-09-08
"Dodge","Charger","Red","39299","48000km","5/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51158578/dodge-charger-362-kw",2022-09-08
"Mitsubishi","Eclipse","White","21599","14300km","3/2019","Automatic","109 kW (148 hp)","2268cc","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/51715325/mitsubishi-eclipse-109-kw",2022-09-08
"Peugeot","Expert","Grey","12049","108024km","1/2016","Manual","94 kW (128 hp)","1997cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51130570/peugeot-expert-94-kw",2022-09-08
"Subaru","Forester","Green","31499","6900km","3/2022","Automatic","110 kW (150 hp)","1995cc","Hybrid","6.7 l/100km","4x4","Germany","https://carvago.com/car/51779028/subaru-forester-2-0i-110-kw",2022-09-08
"Renault","Clio","Grey","15599","13884km","11/2019","Manual","66 kW (90 hp)","14641cc","Diesel","6 l/100km","4x2","Belgium","https://carvago.com/car/48302236/renault-clio-dci-85-business-66-kw",2022-09-08
"BMW","X1","White","33849","30600km","3/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.8 l/100km","4x4","Germany","https://carvago.com/car/49973227/bmw-x1-20d-140-kw",2022-09-08
"Toyota","Aygo X","White","14199","3670km","1/2022","Manual","53 kW (72 hp)","998cc","Petrol","4 l/100km","4x2","Austria","https://carvago.com/car/50310651/toyota-aygo-x-1-0-53-kw",2022-09-08
"DS Automobiles","DS7 Crossback","White","41399","9851km","7/2021","Automatic","221 kW (300 hp)","1598cc","Hybrid","1.5 l/100km","4x4","Italy","https://carvago.com/car/51218563/ds-automobiles-ds7-crossback-221-kw",2022-09-08
"Audi","Q3","Black","45649","14800km","2/2022","Automatic","180 kW (245 hp)","1395cc","Other fuel type","1.6 l/100km","4x2","Italy","https://carvago.com/car/51287870/audi-q3-180-kw",2022-09-08
"Audi","RS3","Black","39299","31000km","1/2016","Automatic","310 kW (421 hp)","2480cc","Petrol","8 l/100km","4x4","Poland","https://carvago.com/car/49954570/audi-rs3-310-kw",2022-09-08
"MG","ZS","Black","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50582680/mg-zs-130-kw",2022-09-08
"Toyota","Land Cruiser","Grey","47549","250km","3/2022","Manual","150 kW (204 hp)","2755cc","Diesel","7 l/100km","4x2","France","https://carvago.com/car/50915339/toyota-land-cruiser-150-kw",2022-09-08
"BMW","220","Silver","22199","88599km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49504870/bmw-220-140-kw",2022-09-08
"Mercedes-Benz","C 400","Grey","52049","1450km","3/2021","Automatic","245 kW (333 hp)","2996cc","Petrol","7.9 l/100km","4x4","Germany","https://carvago.com/car/49558658/mercedes-benz-c-400-t-4matic-avantgarde-245-kw",2022-09-08
"BMW","220","Blue","28399","39900km","4/2020","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x2","Germany","https://carvago.com/car/51491425/bmw-220-140-kw",2022-09-08
"Cadillac","XT4","Grey","39399","0km","8/2022","Automatic","169 kW (230 hp)","1995cc","Petrol","8.8 l/100km","4x4","Germany","https://carvago.com/car/51676238/cadillac-xt4-350t-awd-169-kw",2022-09-08
"Mercedes-Benz","C 300","Grey","44599","15000km","8/2021","Automatic","180 kW (245 hp)","1950cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/50894468/mercedes-benz-c-300-d-t-4matic-avantgarde-180-kw",2022-09-08
"BMW","740","Grey","73099","49139km","3/2019","Automatic","235 kW (320 hp)","2993cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/48725451/bmw-740-d-xdrive-235-kw",2022-09-08
"Volvo","V90","Brown","31349","54560km","9/2020","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x2","Sweden","https://carvago.com/car/49397123/volvo-v90-d4-momentum-140-kw",2022-09-08
"BMW","220","Grey","24649","47600km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/50808737/bmw-220-140-kw",2022-09-08
"Mercedes-Benz","E 63 AMG","Black","46749","106000km","3/2015","Automatic","430 kW (585 hp)","5461cc","Petrol","10.5 l/100km","4x4","Germany","https://carvago.com/car/49930361/mercedes-benz-e-63-amg-e-t-s-4matic-mct-430-kw",2022-09-08
"Volvo","V90","Blue","29549","27980km","11/2020","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x2","Sweden","https://carvago.com/car/51776837/volvo-v90-d4-momentum-140-kw",2022-09-08
"BMW","X1","Black","33549","36409km","1/2021","Automatic","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50819016/bmw-x1-110-kw",2022-09-08
"Jeep","Renegade","Other interior color","26149","28415km","8/2021","Manual","96 kW (131 hp)","1598cc","Diesel","4.8 l/100km","4x2","Spain","https://carvago.com/car/51013474/jeep-renegade-96-kw",2022-09-08
"Dodge","Charger","Grey","39799","58000km","8/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51151030/dodge-charger-362-kw",2022-09-08
"MG","ZS","Red","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50558842/mg-zs-130-kw",2022-09-08
"Mercedes-Benz","E 300","Black","45699","50758km","4/2020","Automatic","143 kW (194 hp)","1950cc","Hybrid","1.6 l/100km","4x2","Germany","https://carvago.com/car/51185237/mercedes-benz-e-300-de-t-avantgarde-143-kw",2022-09-08
"BMW","X2","White","32099","5499km","6/2021","Automatic","110 kW (150 hp)","1995cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/51488926/bmw-x2-110-kw",2022-09-08
"BMW","540","Silver","56549","47860km","9/2020","Automatic","250 kW (340 hp)","2993cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/51651711/bmw-540-luxury-line-250-kw",2022-09-08
"BMW","X2","Black","31549","46312km","12/2018","Automatic","140 kW (190 hp)","1995cc","Diesel","4.7 l/100km","4x4","Germany","https://carvago.com/car/48803697/bmw-x2-140-kw",2022-09-08
"SsangYong","Korando","Green","12399","92400km","6/2017","Manual","110 kW (150 hp)","1998cc","Petrol","7.5 l/100km","4x2","Germany","https://carvago.com/car/50114878/ssangyong-korando-2-0-2wd-quartz-110-kw",2022-09-08
"Mercedes-Benz","A 250","Black","36199","5863km","1/2022","Manual","118 kW (160 hp)","1332cc","Hybrid","7 l/100km","4x2","Germany","https://carvago.com/car/51190797/mercedes-benz-a-250-e-118-kw",2022-09-08
"Jaguar","I-Pace","Other interior color","57949","7000km","10/2021","Automatic","294 kW (400 hp)","Noemissionclass","Electric","4x4",NA,"France","https://carvago.com/car/51750524/jaguar-i-pace-awd-se-294-kw",2022-09-08
"BMW","220","White","27299","44500km","1/2020","Automatic","141 kW (192 hp)","1998cc","Petrol","5.7 l/100km","4x2","Germany","https://carvago.com/car/51723498/bmw-220-advantage-141-kw",2022-09-08
"BMW","218","Other interior color","28549","24626km","7/2020","Automatic","112 kW (152 hp)","1995cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/49431215/bmw-218-112-kw",2022-09-08
"Abarth","595","Blue","23199","23452km","4/2021","Manual","121 kW (165 hp)","1368cc","Petrol","7 l/100km","4x2","Italy","https://carvago.com/car/47564661/abarth-595-121-kw",2022-09-08
"BMW","i3","Other interior color","34949","6000km","7/2022","Automatic","127 kW (173 hp)","Noemissionclass","Electric","4x2",NA,"France","https://carvago.com/car/51388341/bmw-i3-120-ah-127-kw",2022-09-08
"Peugeot","208","Red","29649","5858km","10/2020","Automatic","100 kW (136 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw",2022-09-08
"Cupra","Leon","Red","30299","26600km","3/2020","Automatic","221 kW (300 hp)","1984cc","Petrol","7.1 l/100km","4x4","Germany","https://carvago.com/car/51619623/cupra-leon-221-kw",2022-09-08
"Audi","Q5","Blue","34199","26030km","12/2019","Automatic","140 kW (190 hp)","1968cc","Diesel","6 l/100km","4x4","Sweden","https://carvago.com/car/51467093/audi-q5-40-tdi-quattro-s-tronic-sport-140-kw",2022-09-08
"Renault","Master","White","14749","152386km","10/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51539922/renault-master-125-kw",2022-09-08
"BMW","740","Grey","60599","86060km","1/2019","Automatic","235 kW (320 hp)","2993cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51397965/bmw-740-d-xdrive-235-kw",2022-09-08
"Peugeot","208","Yellow","18499","4800km","10/2021","Automatic","75 kW (102 hp)","1199cc","Petrol","4.3 l/100km","4x2","Spain","https://carvago.com/car/51705320/peugeot-208-100-eat8-active-75-kw",2022-09-08
"BMW","420","Grey","33099","38600km","10/2020","Automatic","135 kW (184 hp)","1998cc","Petrol","6.1 l/100km","4x2","Germany","https://carvago.com/car/50175431/bmw-420-sport-line-135-kw",2022-09-08
"BMW","220","Silver","23049","79988km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49463795/bmw-220-140-kw",2022-09-08
"Volvo","V60","Black","27649","30400km","6/2020","Manual","140 kW (190 hp)","1969cc","Diesel","6 l/100km","4x2","Sweden","https://carvago.com/car/50970116/volvo-v60-d4-momentum-140-kw",2022-09-08
"Citroen","C3 Aircross","White","10649","131843km","9/2018","Manual","73 kW (99 hp)","1560cc","Diesel","4 l/100km","4x2","France","https://carvago.com/car/51663541/citroen-c3-aircross-100-stop-start-73-kw",2022-09-08
"Nissan","Navara","White","26299","74545km","7/2016","Manual","140 kW (190 hp)","2298cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/50168357/nissan-navara-dc-4x4-eu6-s-s-140-kw",2022-09-08
"Mercedes-Benz","E 350","Black","52699","86000km","2/2020","Automatic","210 kW (286 hp)","2925cc","Diesel","5 l/100km","4x2","Germany","https://carvago.com/car/50333901/mercedes-benz-e-350-d-t-210-kw",2022-09-08
"Mercedes-Benz","C 300","Blue","40399","23000km","8/2021","Automatic","180 kW (245 hp)","1950cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/51618598/mercedes-benz-c-300-d-t-4matic-avantgarde-180-kw",2022-09-08
"Dodge","Charger","Green","51549","56900km","5/2020","Automatic","362 kW (492 hp)","6412cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51650192/dodge-charger-362-kw",2022-09-08
"BMW","220","Silver","25149","69988km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/48348294/bmw-220-140-kw",2022-09-08
"Toyota","Aygo","Red","3599","136200km","7/2009","Manual","50 kW (68 hp)","998cc","Petrol","4.6 l/100km","4x2","Germany","https://carvago.com/car/50039141/toyota-aygo-50-kw",2022-09-08
"Mercedes-Benz","C 300","Grey","38099","24000km","8/2021","Automatic","180 kW (245 hp)","1950cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/47633473/mercedes-benz-c-300-d-t-4matic-avantgarde-180-kw",2022-09-08
"Mercedes-Benz","E 400","Black","41899","30700km","6/2018","Automatic","245 kW (333 hp)","3498cc","Petrol","7.6 l/100km","4x4","Germany","https://carvago.com/car/51633687/mercedes-benz-e-400-4matic-245-kw",2022-09-08
"Mercedes-Benz","C 300","White","42449","17068km","2/2021","Automatic","180 kW (245 hp)","1950cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/50980909/mercedes-benz-c-300-d-t-4matic-avantgarde-180-kw",2022-09-08
