"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"Mercedes-Benz","C 300","Red","39449","7833km","7/2020","Automatic","190 kW (258 hp)","1991cc","Hybrid","6.2 l/100km","4x2","Germany","https://carvago.com/car/51655761/mercedes-benz-c-300-190-kw",2022-09-07
"Toyota","Aygo","White","10849","36500km","6/2019","Manual","53 kW (72 hp)","998cc","Petrol","4.1 l/100km","4x2","Germany","https://carvago.com/car/51742867/toyota-aygo-53-kw",2022-09-07
"Dodge","Charger","Purple","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51140892/dodge-charger-362-kw",2022-09-07
"Chevrolet","Spark","Green","3249","133000km","9/2011","Manual","50 kW (68 hp)","995cc","Petrol","5.1 l/100km","4x2","Germany","https://carvago.com/car/51069074/chevrolet-spark-1-0-ls-50-kw",2022-09-07
"Kia","cee'd / Ceed","Blue","3699","154000km","2/2009","Manual","93 kW (126 hp)","1598cc","Petrol","5 l/100km","4x2","Germany","https://carvago.com/car/51741813/kia-cee-d-ceed-1-6-sw-93-kw",2022-09-07
"Skoda","Yeti","White","9799","111872km","2/2013","Automatic","112 kW (152 hp)","1798cc","Petrol","8 l/100km","4x4","Germany","https://carvago.com/car/50931539/skoda-yeti-1-8-tsi-dsg-4x4-ambition-112-kw",2022-09-07
"BMW","220","Silver","37349","13000km","4/2021","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/51694990/bmw-220-140-kw",2022-09-07
"BMW","750","Grey","63649","73600km","2/2019","Automatic","294 kW (400 hp)","2993cc","Diesel","6.3 l/100km","4x4","Germany","https://carvago.com/car/50179935/bmw-750-d-xdrive-294-kw",2022-09-07
"Peugeot","208","Red","13299","74142km","11/2020","Manual","74 kW (101 hp)","1499cc","Diesel","3.5 l/100km","4x2","France","https://carvago.com/car/50650754/peugeot-208-100-active-74-kw",2022-09-07
"BMW","320","Grey","28149","59999km","1/2020","Automatic","140 kW (190 hp)","1995cc","Diesel","4 l/100km","4x2","Italy","https://carvago.com/car/51149945/bmw-320-d-touring-140-kw",2022-09-07
"Audi","RS3","Grey","53549","24800km","1/2020","Automatic","294 kW (400 hp)","2480cc","Petrol","8.5 l/100km","4x4","Germany","https://carvago.com/car/47498792/audi-rs3-294-kw",2022-09-07
"Seat","Ateca","Grey","21049","30000km","1/2021","Manual","110 kW (150 hp)","1968cc","Diesel","4.4 l/100km","4x2","Italy","https://carvago.com/car/51776016/seat-ateca-2-0-tdi-110-kw",2022-09-07
"Dodge","RAM","Grey","44999","21000km","3/2020","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/51060781/dodge-ram-295-kw",2022-09-07
"Seat","Tarraco","Grey","25399","30000km","5/2021","Automatic","110 kW (150 hp)","1968cc","Diesel","4.6 l/100km","4x2","Italy","https://carvago.com/car/51773981/seat-tarraco-2-0-tdi-scr-style-110-kw",2022-09-07
"Dodge","Charger","Grey interior","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51134249/dodge-charger-362-kw",2022-09-07
"Skoda","Yeti","Grey","6849","160000km","7/2009","Manual","118 kW (160 hp)","1798cc","Petrol","8 l/100km","4x4","Germany","https://carvago.com/car/51765966/skoda-yeti-1-8-tsi-118-kw",2022-09-07
"Renault","Talisman","Black","24199","36029km","2/2020","Automatic","118 kW (160 hp)","1997cc","Diesel","4.8 l/100km","4x2","France","https://carvago.com/car/48932056/renault-talisman-dci-160-edc-118-kw",2022-09-07
"Hyundai","i20","Black","4499","162273km","8/2013","Manual","63 kW (86 hp)","1248cc","Petrol","4.9 l/100km","4x2","Germany","https://carvago.com/car/51192261/hyundai-i20-1-2-63-kw",2022-09-07
"Renault","Master","White","13699","171291km","10/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51582171/renault-master-125-kw",2022-09-07
"Nissan","e-NV200","White","26549","1550km","2/2021","Automatic","80 kW (109 hp)","Euro6d-TEMP","Electric","4x4",NA,"Austria","https://carvago.com/car/51677000/nissan-e-nv200-80-kw",2022-09-07
"Nissan","e-NV200","White","26549","1500km","2/2021","Automatic","80 kW (109 hp)","Euro6d-TEMP","Electric","4x4",NA,"Austria","https://carvago.com/car/51655647/nissan-e-nv200-80-kw",2022-09-07
"Porsche","Macan","Grey","61899","3680km","1/2022","Automatic","195 kW (265 hp)","1984cc","Petrol","8 l/100km","4x4","Poland","https://carvago.com/car/51709282/porsche-macan-195-kw",2022-09-07
"Mercedes-Benz","C 300","Black","73199","18000km","8/2021","Automatic","195 kW (265 hp)","1993cc","Diesel","5.1 l/100km","4x2","Germany","https://carvago.com/car/47823292/mercedes-benz-c-300-195-kw",2022-09-07
"Audi","Q5","Grey","48149","8976km","7/2021","Automatic","195 kW (265 hp)","1984cc","Petrol","2 l/100km","4x4","Germany","https://carvago.com/car/50671005/audi-q5-45-tfsi-s-quattro-tronic-195-kw",2022-09-07
"BMW","120","Other interior color","30749","47013km","2/2020","Automatic","142 kW (193 hp)","1995cc","Diesel","5 l/100km","4x4","France","https://carvago.com/car/51319626/bmw-120-d-xdrive-142-kw",2022-09-07
"Land Rover","Range Rover Evoque","White","31249","25000km","7/2020","Automatic","110 kW (150 hp)","1999cc","Diesel","6 l/100km","4x4","Italy","https://carvago.com/car/51781323/land-rover-range-rover-evoque-2-0-td4-150-4wd-se-dyn-110-kw",2022-09-07
"Suzuki","SX4 S-Cross","Silver","9899","103000km","8/2015","Automatic","88 kW (120 hp)","1586cc","Petrol","6 l/100km","4x2","Germany","https://carvago.com/car/51589788/suzuki-sx4-s-cross-1-6-vvt-cvt-88-kw",2022-09-07
"Peugeot","208","Other interior color","12149","59735km","3/2020","Manual","74 kW (101 hp)","1560cc","Diesel","3.5 l/100km","4x2","France","https://carvago.com/car/51407560/peugeot-208-74-kw",2022-09-07
"Audi","A6","Beige","53199","41564km","11/2018","Automatic","210 kW (286 hp)","2967cc","Diesel","5.7 l/100km","4x4","Germany","https://carvago.com/car/48475518/audi-a6-avant-50-tdi-quattro-sport-210-kw",2022-09-07
"BMW","218","White","20399","83600km","1/2019","Manual","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Germany","https://carvago.com/car/50704032/bmw-218-110-kw",2022-09-07
"Volkswagen","Tiguan Allspace",NA,"29249","52300km","1/2018","Automatic","177 kW (241 hp)","1968cc","Diesel","6.5 l/100km","4x4","Poland","https://carvago.com/car/51128983/volkswagen-tiguan-allspace-2-0-tdi-scr-4motion-dsg-highline-177-kw",2022-09-07
"Dodge","RAM","Other interior color","40849","69000km","6/2019","Manual","295 kW (401 hp)",NA,"Petrol","4x2",NA,"Italy","https://carvago.com/car/51208240/dodge-ram-quad-cab-295-kw",2022-09-07
"Skoda","Fabia","Blue","3599","156000km","12/2009","Manual","63 kW (86 hp)","1390cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/51483904/skoda-fabia-1-4-16v-63-kw",2022-09-07
"Mercedes-Benz","A 150","Black","4499","123500km","7/2009","Manual","70 kW (95 hp)","1498cc","Petrol","6.6 l/100km","4x2","Germany","https://carvago.com/car/50016177/mercedes-benz-a-150-70-kw",2022-09-07
"Audi","A5","Black","35349","14560km","7/2020","Automatic","180 kW (245 hp)","1984cc","Petrol","6.5 l/100km","4x4","Sweden","https://carvago.com/car/51378951/audi-a5-coupe-45-tfsi-quattro-180-kw",2022-09-07
"Mercedes-Benz","CLA 200 Shooting Brake","Silver","16949","174000km","8/2018","Automatic","100 kW (136 hp)","3l/100km","Diesel","4 l/100km","4x2","Germany","https://carvago.com/car/51131276/mercedes-benz-cla-200-shooting-brake-d-100-kw",2022-09-07
"Mitsubishi","Eclipse","White","21599","14300km","3/2019","Automatic","109 kW (148 hp)","2268cc","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/51715325/mitsubishi-eclipse-109-kw",2022-09-07
"BMW","330","Grey","68099","0km","5/2022","Automatic","210 kW (286 hp)","2993cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/51253923/bmw-330-210-kw",2022-09-07
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://carvago.com/car/51218563/ds-automobiles-ds7-crossback-221-kw",2022-09-07
"Renault","Clio","Grey","15599","13884km","11/2019","Manual","66 kW (90 hp)","14641cc","Diesel","6 l/100km","4x2","Belgium","https://carvago.com/car/48302236/renault-clio-dci-85-business-66-kw",2022-09-07
"BMW","X1","White","33849","30600km","3/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.8 l/100km","4x4","Germany","https://carvago.com/car/49973227/bmw-x1-20d-140-kw",2022-09-07
"Toyota","Aygo X","White","14199","3670km","1/2022","Manual","53 kW (72 hp)","998cc","Petrol","4 l/100km","4x2","Austria","https://carvago.com/car/50310651/toyota-aygo-x-1-0-53-kw",2022-09-07
"Audi","Q3","Black","45649","15500km","2/2022","Automatic","180 kW (245 hp)","1395cc","Other fuel type","1.6 l/100km","4x2","Italy","https://carvago.com/car/51287870/audi-q3-180-kw",2022-09-07
"Audi","RS3","Black","39449","31000km","1/2016","Automatic","310 kW (421 hp)","2480cc","Petrol","8 l/100km","4x4","Poland","https://carvago.com/car/49954570/audi-rs3-310-kw",2022-09-07
"MG","ZS","Black","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50582680/mg-zs-130-kw",2022-09-07
"Toyota","Land Cruiser","Grey","47549","250km","3/2022","Manual","150 kW (204 hp)","2755cc","Diesel","7 l/100km","4x2","France","https://carvago.com/car/50915339/toyota-land-cruiser-150-kw",2022-09-07
"Cadillac","XT4","Grey","39399","0km","8/2022","Automatic","169 kW (230 hp)","1995cc","Petrol","8.8 l/100km","4x4","Germany","https://carvago.com/car/51676238/cadillac-xt4-350t-awd-169-kw",2022-09-07
"BMW","220","Silver","22199","88599km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49504870/bmw-220-140-kw",2022-09-07
"Mercedes-Benz","C 400","Grey","52049","1450km","3/2021","Automatic","245 kW (333 hp)","2996cc","Petrol","7.9 l/100km","4x4","Germany","https://carvago.com/car/49558658/mercedes-benz-c-400-t-4matic-avantgarde-245-kw",2022-09-07
"BMW","220","Blue","28399","39900km","4/2020","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x2","Germany","https://carvago.com/car/51491425/bmw-220-140-kw",2022-09-07
"Mercedes-Benz","C 300","Grey","44599","15000km","8/2021","Automatic","180 kW (245 hp)","1950cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/50894468/mercedes-benz-c-300-d-t-4matic-avantgarde-180-kw",2022-09-07
"BMW","740","Grey","73099","49139km","3/2019","Automatic","235 kW (320 hp)","2993cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/48725451/bmw-740-d-xdrive-235-kw",2022-09-07
"Volvo","V90","Brown","31349","54560km","9/2020","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x2","Sweden","https://carvago.com/car/49397123/volvo-v90-d4-momentum-140-kw",2022-09-07
"BMW","220","Grey","24649","47600km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/50808737/bmw-220-140-kw",2022-09-07
"Mercedes-Benz","E 63 AMG","Black","46749","106000km","3/2015","Automatic","430 kW (585 hp)","5461cc","Petrol","10.5 l/100km","4x4","Germany","https://carvago.com/car/49930361/mercedes-benz-e-63-amg-e-t-s-4matic-mct-430-kw",2022-09-07
"Volvo","V90","Blue","29549","27980km","11/2020","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x2","Sweden","https://carvago.com/car/51776837/volvo-v90-d4-momentum-140-kw",2022-09-07
"Mercedes-Benz","C 300","Black","55899","14000km","3/2022","Automatic","190 kW (258 hp)","1999cc","Petrol","6.6 l/100km","4x2","Germany","https://carvago.com/car/49362475/mercedes-benz-c-300-190-kw",2022-09-07
"BMW","X1","Black","33549","36409km","1/2021","Automatic","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50819016/bmw-x1-110-kw",2022-09-07
"Jeep","Renegade","Other interior color","26149","28415km","8/2021","Manual","96 kW (131 hp)","1598cc","Diesel","4.8 l/100km","4x2","Spain","https://carvago.com/car/51013474/jeep-renegade-96-kw",2022-09-07
"Dodge","Charger","Grey","39799","58000km","8/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51151030/dodge-charger-362-kw",2022-09-07
"MG","ZS","Red","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50558842/mg-zs-130-kw",2022-09-07
"BMW","X2","White","32099","5499km","6/2021","Automatic","110 kW (150 hp)","1995cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/51488926/bmw-x2-110-kw",2022-09-07
"Dodge","RAM","Blue","50199","27000km","12/2020","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/51645335/dodge-ram-295-kw",2022-09-07
"BMW","540","Silver","56549","47860km","9/2020","Automatic","250 kW (340 hp)","2993cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/51651711/bmw-540-luxury-line-250-kw",2022-09-07
"Volvo","V40","Blue","16399","112669km","5/2015","Automatic","112 kW (152 hp)","1498cc","Petrol","5.5 l/100km","4x2","Germany","https://carvago.com/car/51722753/volvo-v40-t3-momentum-112-kw",2022-09-07
"BMW","X2","Black","31549","46312km","12/2018","Automatic","140 kW (190 hp)","1995cc","Diesel","4.7 l/100km","4x4","Germany","https://carvago.com/car/48803697/bmw-x2-140-kw",2022-09-07
"SsangYong","Korando","Green","12399","92400km","6/2017","Manual","110 kW (150 hp)","1998cc","Petrol","7.5 l/100km","4x2","Germany","https://carvago.com/car/50114878/ssangyong-korando-2-0-2wd-quartz-110-kw",2022-09-07
"Mercedes-Benz","A 250","Black","36199","5863km","1/2022","Manual","118 kW (160 hp)","1332cc","Hybrid","7 l/100km","4x2","Germany","https://carvago.com/car/51190797/mercedes-benz-a-250-e-118-kw",2022-09-07
"Jaguar","I-Pace","Other interior color","57949","7000km","10/2021","Automatic","294 kW (400 hp)","Noemissionclass","Electric","4x4",NA,"France","https://carvago.com/car/51750524/jaguar-i-pace-awd-se-294-kw",2022-09-07
"Peugeot","2008",NA,"21549","7000km","1/2022","Automatic","96 kW (131 hp)","1199cc","Petrol","5 l/100km","4x2","Poland","https://carvago.com/car/51320940/peugeot-2008-puretech-130-eat6-96-kw",2022-09-07
"BMW","220","White","27299","44500km","1/2020","Automatic","141 kW (192 hp)","1998cc","Petrol","5.7 l/100km","4x2","Germany","https://carvago.com/car/51723498/bmw-220-advantage-141-kw",2022-09-07
"Abarth","595","Blue","23199","23452km","4/2021","Manual","121 kW (165 hp)","1368cc","Petrol","7 l/100km","4x2","Italy","https://carvago.com/car/47564661/abarth-595-121-kw",2022-09-07
"BMW","i3","Other interior color","34949","6000km","7/2022","Automatic","127 kW (173 hp)","Noemissionclass","Electric","4x2",NA,"France","https://carvago.com/car/51388341/bmw-i3-120-ah-127-kw",2022-09-07
"Peugeot","208","Red","29649","5858km","10/2020","Automatic","100 kW (136 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw",2022-09-07
"Cupra","Leon","Red","30299","26600km","3/2020","Automatic","221 kW (300 hp)","1984cc","Petrol","7.1 l/100km","4x4","Germany","https://carvago.com/car/51619623/cupra-leon-221-kw",2022-09-07
"Audi","Q5","Blue","34199","26030km","12/2019","Automatic","140 kW (190 hp)","1968cc","Diesel","6 l/100km","4x4","Sweden","https://carvago.com/car/51467093/audi-q5-40-tdi-quattro-s-tronic-sport-140-kw",2022-09-07
"BMW","740","Grey","60599","86060km","1/2019","Automatic","235 kW (320 hp)","2993cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51397965/bmw-740-d-xdrive-235-kw",2022-09-07
"Jaguar","XF","Red","37349","32201km","8/2019","Automatic","221 kW (300 hp)","2993cc","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/51534254/jaguar-xf-30d-portfolio-221-kw",2022-09-07
"Peugeot","208","Yellow","18499","4800km","10/2021","Automatic","75 kW (102 hp)","1199cc","Petrol","4.3 l/100km","4x2","Spain","https://carvago.com/car/51705320/peugeot-208-100-eat8-active-75-kw",2022-09-07
"BMW","420","Grey","33099","38600km","10/2020","Automatic","135 kW (184 hp)","1998cc","Petrol","6.1 l/100km","4x2","Germany","https://carvago.com/car/50175431/bmw-420-sport-line-135-kw",2022-09-07
"BMW","220","Silver","23049","79988km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49463795/bmw-220-140-kw",2022-09-07
"Volvo","V60","Black","27699","30400km","6/2020","Manual","140 kW (190 hp)","1969cc","Diesel","6 l/100km","4x2","Sweden","https://carvago.com/car/50970116/volvo-v60-d4-momentum-140-kw",2022-09-07
"Citroen","C3 Aircross","White","10649","131843km","9/2018","Manual","73 kW (99 hp)","1560cc","Diesel","4 l/100km","4x2","France","https://carvago.com/car/51663541/citroen-c3-aircross-100-stop-start-73-kw",2022-09-07
"Nissan","Navara","White","26299","74545km","7/2016","Manual","140 kW (190 hp)","2298cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/50168357/nissan-navara-dc-4x4-eu6-s-s-140-kw",2022-09-07
"Mercedes-Benz","C 300","Blue","40399","23000km","8/2021","Automatic","180 kW (245 hp)","1950cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/51618598/mercedes-benz-c-300-d-t-4matic-avantgarde-180-kw",2022-09-07
