"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"Chevrolet","Matiz","Red","3399","130000km","11/2009","Manual","38 kW (52 hp)","796cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/51539405/chevrolet-matiz-0-8-s-38-kw",2022-08-30
"BMW","740","Black","53049","80338km","2/2019","Automatic","235 kW (320 hp)","2993cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51421410/bmw-740-d-xdrive-235-kw",2022-08-30
"Mercedes-Benz","C 200","Silver","8199","138000km","8/2012","Manual","100 kW (136 hp)","2143cc","Diesel","6.1 l/100km","4x2","Germany","https://carvago.com/car/51361022/mercedes-benz-c-200-t-cdi-dpf-100-kw",2022-08-30
"Chevrolet","Spark","Black","2999","111165km","4/2010","Manual","60 kW (82 hp)","1206cc","Petrol","5.1 l/100km","4x2","Germany","https://carvago.com/car/50348330/chevrolet-spark-1-2-60-kw",2022-08-30
"Audi","Q2","White","19849","53230km","8/2019","Manual","85 kW (116 hp)","999cc","Petrol","5 l/100km","4x2","Sweden","https://carvago.com/car/51614068/audi-q2-85-kw",2022-08-30
"Chevrolet","Matiz","Orange","3349","65120km","6/2009","Manual","38 kW (52 hp)","796cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/51508853/chevrolet-matiz-0-8-38-kw",2022-08-30
"Dodge","Charger","Red","43849","36000km","6/2020","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51171342/dodge-charger-362-kw",2022-08-30
"Dodge","Charger","Red","43949","36000km","5/2020","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51158810/dodge-charger-362-kw",2022-08-30
"Peugeot","207","Black","2599","159505km","9/2009","Manual","70 kW (95 hp)","1397cc","Petrol","5.9 l/100km","4x2","Germany","https://carvago.com/car/51541032/peugeot-207-sw-95-vti-urban-move-70-kw",2022-08-30
"Hyundai","i20","Black","5599","108500km","12/2010","Manual","57 kW (77 hp)","4l/100km","Petrol","5 l/100km","4x2","Germany","https://carvago.com/car/51638510/hyundai-i20-57-kw",2022-08-30
"Toyota","Hilux","White","20449","24570km","4/2016","Manual","106 kW (144 hp)","2494cc","Diesel","7.3 l/100km","4x4","Germany","https://carvago.com/car/51584386/toyota-hilux-d-cab-2-5-4d-f-4wd-106-kw",2022-08-30
"Fiat","Talento","White","17749","70000km","12/2019","Manual","92 kW (125 hp)","1598cc","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/49874380/fiat-talento-l2h1-sx-92-kw",2022-08-30
"Ford","Kuga","Grey","26249","34537km","12/2019","Automatic","169 kW (230 hp)","1998cc","Petrol","9.5 l/100km","4x4","Germany","https://carvago.com/car/50464576/ford-kuga-2-0-ecoboost-4x4-st-line-169-kw",2022-08-30
"Toyota","Aygo X","Grey","8599","109055km","12/2015","Manual","51 kW (69 hp)","998cc","Petrol","3.8 l/100km","4x2","Netherlands","https://carvago.com/car/51622795/toyota-aygo-x-51-kw",2022-08-30
"Dodge","RAM","Black","52349","50000km","1/2021","Automatic","296 kW (402 hp)","5654cc","LPG","12.8 l/100km","4x4","Netherlands","https://carvago.com/car/51550906/dodge-ram-296-kw",2022-08-30
"BMW","M550","Grey","19799","166001km","10/2015","Automatic","280 kW (381 hp)","2993cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51440253/bmw-m550-d-touring-xdrive-280-kw",2022-08-30
"Volkswagen","Tiguan","Black","27349","66309km","4/2018","Manual","92 kW (125 hp)","13950cc","Petrol","5 l/100km","4x2","Belgium","https://carvago.com/car/50894321/volkswagen-tiguan-tsi-92-kw",2022-08-30
"Opel","Crossland","White","27299","3603km","4/2022","Automatic","96 kW (131 hp)","1199cc","Petrol","5 l/100km","4x2","Belgium","https://carvago.com/car/51622788/opel-crossland-1-2i-turbo-96-kw",2022-08-30
"Chevrolet","Matiz","White","3099","113165km","9/2009","Manual","38 kW (52 hp)","796cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/50430342/chevrolet-matiz-0-8-s-38-kw",2022-08-30
"Renault","Megane","Black","4799","134900km","7/2009","Manual","96 kW (131 hp)","1397cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/50514638/renault-megane-estate-tce-130-dynamique-96-kw",2022-08-30
"Opel","Antara","Black","7899","123500km","6/2015","Manual","120 kW (163 hp)","2231cc","Diesel","6.3 l/100km","4x2","Germany","https://carvago.com/car/51577135/opel-antara-2-2-cdti-ecoflex-selection-120-kw",2022-08-30
"Audi","Q5","Grey","15699","89500km","2/2011","Manual","132 kW (179 hp)","1984cc","Petrol","8.4 l/100km","4x4","Germany","https://carvago.com/car/51465928/audi-q5-2-0-tfsi-quattro-132-kw",2022-08-30
"Dacia","Duster","Grey","16399","62100km","1/2020","Manual","85 kW (116 hp)","1461cc","Diesel","4.1 l/100km","4x2","Italy","https://carvago.com/car/50366660/dacia-duster-dci-115-2wd-85-kw",2022-08-30
"Subaru","Forester","White","7249","172500km","12/2011","Manual","108 kW (147 hp)","1998cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51638258/subaru-forester-108-kw",2022-08-30
"Dodge","Charger","Purple","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51140892/dodge-charger-362-kw",2022-08-30
"Volkswagen","ID.4","Black","42949","6500km","8/2022","Automatic","150 kW (204 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/51592117/volkswagen-id-4-150-kw",2022-08-30
"Peugeot","208","Red","13299","74142km","11/2020","Manual","74 kW (101 hp)","1499cc","Diesel","3.5 l/100km","4x2","France","https://carvago.com/car/50650754/peugeot-208-100-active-74-kw",2022-08-30
"Dodge","RAM","Black","44999","25000km","2/2019","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/49682278/dodge-ram-295-kw",2022-08-30
"Dodge","Charger","Grey","50849","760km","8/2017","Automatic","351 kW (477 hp)","6400cc","Petrol","13.6 l/100km","4x2","Germany","https://carvago.com/car/50542109/dodge-charger-351-kw",2022-08-30
"Suzuki","Vitara","Grey","14299","77780km","11/2017","Automatic","103 kW (140 hp)","1373cc","Petrol","5.2 l/100km","4x4","Germany","https://carvago.com/car/51457885/suzuki-vitara-103-kw",2022-08-30
"BMW","X1","Blue","8899","154200km","11/2013","Manual","110 kW (150 hp)","1995cc","Petrol","7.7 l/100km","4x2","Germany","https://carvago.com/car/51554962/bmw-x1-110-kw",2022-08-30
"Mercedes-Benz","E 450","Grey","56299","33508km","7/2020","Automatic","270 kW (367 hp)","2996cc","Petrol","8.9 l/100km","4x2","Germany","https://carvago.com/car/50689766/mercedes-benz-e-450-line-270-kw",2022-08-30
"Audi","RS3","Grey","53549","24800km","1/2020","Automatic","294 kW (400 hp)","2480cc","Petrol","8.5 l/100km","4x4","Germany","https://carvago.com/car/47498792/audi-rs3-294-kw",2022-08-30
"Dodge","Challenger","Blue","43999","22382km","7/2019","Manual","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51571884/dodge-challenger-362-kw",2022-08-30
"Renault","Talisman","Black","24199","36029km","2/2020","Automatic","118 kW (160 hp)","1997cc","Diesel","4.8 l/100km","4x2","France","https://carvago.com/car/48932056/renault-talisman-dci-160-edc-118-kw",2022-08-30
"Nissan","X-Trail","Black","26149","39000km","2/2019","Manual","130 kW (177 hp)","1995cc","Diesel","6 l/100km","4x4","Italy","https://carvago.com/car/51212954/nissan-x-trail-2-0-dci-4x4i-n-connecta-130-kw",2022-08-30
"Volkswagen","T5 Transporter","Yellow","9899","94000km","11/2010","Manual","62 kW (84 hp)","1968cc","Diesel","7.2 l/100km","4x2","Germany","https://carvago.com/car/51352362/volkswagen-t5-transporter-mhd-62-kw",2022-08-30
"Renault","Master","White","13699","171291km","10/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51582171/renault-master-125-kw",2022-08-30
"Volkswagen","Tiguan Allspace",NA,"28999","52300km","1/2018","Automatic","177 kW (241 hp)","1968cc","Diesel","6.5 l/100km","4x4","Poland","https://carvago.com/car/51128983/volkswagen-tiguan-allspace-2-0-tdi-scr-4motion-dsg-highline-177-kw",2022-08-30
"Mercedes-Benz","C 300","Black","73199","18000km","8/2021","Automatic","195 kW (265 hp)","1993cc","Diesel","5.1 l/100km","4x2","Germany","https://carvago.com/car/47823292/mercedes-benz-c-300-195-kw",2022-08-30
"Volkswagen","Polo","White","6899","110400km","4/2011","Manual","44 kW (60 hp)","1198cc","Petrol","5.5 l/100km","4x2","Austria","https://carvago.com/car/51626392/volkswagen-polo-1-2-44-kw",2022-08-30
"Mercedes-Benz","ML 63 AMG","Black","47099","129900km","4/2015","Automatic","410 kW (557 hp)","5461cc","Petrol","11.8 l/100km","4x4","Germany","https://carvago.com/car/50215939/mercedes-benz-ml-63-amg-4matic-7g-tronic-410-kw",2022-08-30
"BMW","750","Grey","63649","73600km","2/2019","Automatic","294 kW (400 hp)","2993cc","Diesel","6.3 l/100km","4x4","Germany","https://carvago.com/car/50179935/bmw-750-d-xdrive-294-kw",2022-08-30
"BMW","X3","White","46799","7010km","7/2021","Manual","185 kW (252 hp)","3000cc","Petrol","6 l/100km","4x2","Germany","https://carvago.com/car/50988762/bmw-x3-185-kw",2022-08-30
"Jeep","Compass","Other interior color","33549","17000km","6/2021","Automatic","140 kW (190 hp)","1332cc","Other fuel type","1 l/100km","4x4","Spain","https://carvago.com/car/49412955/jeep-compass-limited-140-kw",2022-08-30
"Suzuki","SX4 S-Cross","Silver","9899","103000km","8/2015","Automatic","88 kW (120 hp)","1586cc","Petrol","6 l/100km","4x2","Germany","https://carvago.com/car/51589788/suzuki-sx4-s-cross-1-6-vvt-cvt-88-kw",2022-08-30
"BMW","218","White","20399","83600km","1/2019","Manual","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Germany","https://carvago.com/car/50704032/bmw-218-110-kw",2022-08-30
"BMW","120","Other interior color","30749","47013km","2/2020","Automatic","142 kW (193 hp)","1995cc","Diesel","5 l/100km","4x4","France","https://carvago.com/car/51319626/bmw-120-d-xdrive-142-kw",2022-08-30
"Dodge","RAM","Other interior color","40849","69000km","6/2019","Manual","295 kW (401 hp)",NA,"Petrol","4x2",NA,"Italy","https://carvago.com/car/51208240/dodge-ram-quad-cab-295-kw",2022-08-30
"Toyota","Hilux","White","21499","119803km","4/2018","Manual","110 kW (150 hp)","2393cc","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/51579367/toyota-hilux-d-cab-2-4-4d-4wd-110-kw",2022-08-30
"Peugeot","308","Grey","11399","131579km","7/2019","Manual","96 kW (131 hp)","1499cc","Diesel","4 l/100km","4x2","France","https://carvago.com/car/49642000/peugeot-308-sw-blue-lease-96-kw",2022-08-30
"Mercedes-Benz","CLA 200 Shooting Brake","Silver","16949","174000km","8/2018","Automatic","100 kW (136 hp)","3l/100km","Diesel","4 l/100km","4x2","Germany","https://carvago.com/car/51131276/mercedes-benz-cla-200-shooting-brake-d-100-kw",2022-08-30
"Dodge","Charger","Red","39299","48000km","5/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51158578/dodge-charger-362-kw",2022-08-30
"Jaguar","F-Pace","White","29099","83800km","3/2018","Automatic","132 kW (179 hp)","1999cc","Diesel","5.3 l/100km","4x4","Austria","https://carvago.com/car/51632878/jaguar-f-pace-20d-awd-132-kw",2022-08-30
"Audi","RS3","Black","39149","31000km","1/2016","Automatic","310 kW (421 hp)","2480cc","Petrol","8 l/100km","4x4","Poland","https://carvago.com/car/49954570/audi-rs3-310-kw",2022-08-30
"Dodge","RAM","Silver","63399","5639km","1/2020","Automatic","296 kW (402 hp)","5654cc","Petrol","12.8 l/100km","4x4","Netherlands","https://carvago.com/car/50481555/dodge-ram-laramie-296-kw",2022-08-30
"Cupra","Leon","Red","36299","11100km","1/2020","Automatic","221 kW (300 hp)","1984cc","Petrol","7.1 l/100km","4x4","Germany","https://carvago.com/car/50037767/cupra-leon-221-kw",2022-08-30
"BMW","X1","White","33849","30600km","3/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.8 l/100km","4x4","Germany","https://carvago.com/car/49973227/bmw-x1-20d-140-kw",2022-08-30
"Mercedes-Benz","C 180","Beige","8399","139500km","6/2010","Automatic","115 kW (156 hp)","1796cc","Petrol","8.2 l/100km","4x2","Germany","https://carvago.com/car/51235705/mercedes-benz-c-180-t-cgi-115-kw",2022-08-30
"Renault","Clio","Grey","16099","5855km","11/2019","Manual","66 kW (90 hp)","14641cc","Diesel","6 l/100km","4x2","Belgium","https://carvago.com/car/48486275/renault-clio-dci-85-business-66-kw",2022-08-30
"DS Automobiles","DS7 Crossback","White","41399","9851km","7/2021","Automatic","221 kW (300 hp)","1598cc","Hybrid","1.5 l/100km","4x4","Italy","https://carvago.com/car/51218563/ds-automobiles-ds7-crossback-221-kw",2022-08-30
"Kia","Niro","Other interior color","22649","24471km","6/2021","Automatic","104 kW (141 hp)","1580cc","Other fuel type","4 l/100km","4x2","Spain","https://carvago.com/car/51624442/kia-niro-104-kw",2022-08-30
"Volvo","V60","Silver","11399","137000km","4/2012","Automatic","169 kW (230 hp)","2400cc","Diesel","6.4 l/100km","4x4","Germany","https://carvago.com/car/51288913/volvo-v60-169-kw",2022-08-30
"Peugeot","208","White","10049","110669km","1/2019","Manual","75 kW (102 hp)","1499cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/49145965/peugeot-208-bluehdi-100-75-kw",2022-08-30
"Audi","A5","Blue","50449","22400km","5/2020","Automatic","120 kW (163 hp)","2999cc","Hybrid","5.5 l/100km","4x2","Italy","https://carvago.com/car/37600513/audi-a5-120-kw",2022-08-30
"Hyundai","i10","Black","3099","150000km","4/2009","Manual","49 kW (67 hp)","1086cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/50663198/hyundai-i10-1-1-49-kw",2022-08-30
"Lexus","UX","Other interior color","33549","10710km","6/2021","Automatic","135 kW (184 hp)","1987cc","Other fuel type","4.1 l/100km","4x2","Spain","https://carvago.com/car/51629086/lexus-ux-135-kw",2022-08-30
"Fiat","Tipo","Other interior color","16849","3800km","7/2022","Automatic","88 kW (120 hp)","1598cc","Diesel","3.7 l/100km","4x2","Italy","https://carvago.com/car/51527204/fiat-tipo-kombi-1-6-dct-lounge-88-kw",2022-08-30
"Audi","Q3","Black","45649","15500km","2/2022","Automatic","180 kW (245 hp)","1395cc","Other fuel type","1.6 l/100km","4x2","Italy","https://carvago.com/car/51287870/audi-q3-180-kw",2022-08-30
"MG","ZS","Black","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50582680/mg-zs-130-kw",2022-08-30
"Alfa Romeo","Giulia","Grey","28349","62500km","5/2019","Automatic","174 kW (237 hp)","2143cc","Diesel","5.5 l/100km","4x2","France","https://carvago.com/car/51635732/alfa-romeo-giulia-174-kw",2022-08-30
"BMW","220","Silver","22199","88599km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49504870/bmw-220-140-kw",2022-08-30
"Mercedes-Benz","C 400","Grey","52049","1450km","3/2021","Automatic","245 kW (333 hp)","2996cc","Petrol","7.9 l/100km","4x4","Germany","https://carvago.com/car/49558658/mercedes-benz-c-400-t-4matic-avantgarde-245-kw",2022-08-30
"Alfa Romeo","Giulietta","Red","22099","13643km","8/2018","Automatic","88 kW (120 hp)","1598cc","Diesel","3.8 l/100km","4x2","Netherlands","https://carvago.com/car/46422361/alfa-romeo-giulietta-1-6-16v-tct-super-88-kw",2022-08-30
"BMW","220","Grey","24649","47600km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/50808737/bmw-220-140-kw",2022-08-30
"Mazda","CX-5","Grey","25649","77608km","3/2018","Automatic","143 kW (194 hp)","2488cc","Petrol","7.1 l/100km","4x4","Germany","https://carvago.com/car/50670565/mazda-cx-5-194-automatic-awd-143-kw",2022-08-30
"Mercedes-Benz","E 63 AMG","Black","46749","106000km","3/2015","Automatic","430 kW (585 hp)","5461cc","Petrol","10.5 l/100km","4x4","Germany","https://carvago.com/car/49930361/mercedes-benz-e-63-amg-e-t-s-4matic-mct-430-kw",2022-08-30
"BMW","X1","Black","33549","36409km","1/2021","Automatic","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50819016/bmw-x1-110-kw",2022-08-30
"Jeep","Renegade","Other interior color","26149","28415km","8/2021","Manual","96 kW (131 hp)","1598cc","Diesel","4.8 l/100km","4x2","Spain","https://carvago.com/car/51013474/jeep-renegade-96-kw",2022-08-30
"Suzuki","Jimny","Black","21799","5000km","6/2021","Manual","75 kW (102 hp)","1462cc","Petrol","8 l/100km","4x4","Sweden","https://carvago.com/car/50355805/suzuki-jimny-75-kw",2022-08-30
"Nissan","Pixo","Black","3299","84004km","10/2010","Manual","50 kW (68 hp)","996cc","Petrol","4.4 l/100km","4x2","Germany","https://carvago.com/car/46968153/nissan-pixo-1-0-50-kw",2022-08-30
"Dodge","Charger","Grey","39799","58000km","8/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51151030/dodge-charger-362-kw",2022-08-30
"Mercedes-Benz","E 200","Grey","14899","121000km","2/2011","Automatic","135 kW (184 hp)","1796cc","Petrol","8.1 l/100km","4x2","Germany","https://carvago.com/car/34888632/mercedes-benz-e-200-t-cgi-automatic-avantgarde-135-kw",2022-08-30
"BMW","218","Other interior color","34849","18000km","1/2021","Automatic","112 kW (152 hp)","1995cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/49434352/bmw-218-112-kw",2022-08-30
"MG","ZS","Red","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50558842/mg-zs-130-kw",2022-08-30
"Seat","Ibiza","Grey","5349","52388km","8/2012","Manual","51 kW (69 hp)","1198cc","Petrol","5.4 l/100km","4x2","Germany","https://carvago.com/car/51490331/seat-ibiza-1-2-12v-style-51-kw",2022-08-30
"BMW","220","Silver","26199","56400km","6/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/47099039/bmw-220-140-kw",2022-08-30
"Renault","Master","White","14899","159967km","1/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51631236/renault-master-125-kw",2022-08-30
"BMW","120","Grey","25849","15790km","10/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51084085/bmw-120-140-kw",2022-08-30
"Nissan","Primastar","White","23199","8000km","3/2022","Manual","96 kW (131 hp)","1997cc","Diesel","8 l/100km","4x2","Netherlands","https://carvago.com/car/51548785/nissan-primastar-l1h1-96-kw",2022-08-30
"Audi","S3","Blue","47799","2126km","1/2022","Automatic","228 kW (310 hp)","1984cc","Petrol","7 l/100km","4x4","Poland","https://carvago.com/car/51626577/audi-s3-2-0-tfsi-quattro-228-kw",2022-08-30
"Audi","Q8","Black","64249","58000km","1/2020","Automatic","171 kW (232 hp)","2967cc","Diesel","6 l/100km","4x4","Poland","https://carvago.com/car/51097281/audi-q8-45-tdi-quattro-171-kw",2022-08-30
"SsangYong","Korando","Green","12399","92400km","6/2017","Manual","110 kW (150 hp)","1998cc","Petrol","7.5 l/100km","4x2","Germany","https://carvago.com/car/50114878/ssangyong-korando-2-0-2wd-quartz-110-kw",2022-08-30
"Mazda","CX-5","Red","14899","131265km","1/2017","Manual","110 kW (150 hp)","2191cc","Diesel","4.6 l/100km","4x2","Belgium","https://carvago.com/car/51631017/mazda-cx-5-150-110-kw",2022-08-30
"Lexus","UX",NA,"30199","10938km","1/2021","Automatic","107 kW (145 hp)","1987cc","Hybrid","4.5 l/100km","4x2","Italy","https://carvago.com/car/51625395/lexus-ux-250h-e-four-107-kw",2022-08-30
"Mercedes-Benz","A 250","Black","36199","5863km","1/2022","Manual","118 kW (160 hp)","1332cc","Hybrid","7 l/100km","4x2","Germany","https://carvago.com/car/51190797/mercedes-benz-a-250-e-118-kw",2022-08-30
"Peugeot","208","Red","29649","5858km","10/2020","Automatic","100 kW (136 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw",2022-08-30
"Jeep","Gladiator","Other interior color","53349","5500km","4/2021","Automatic","194 kW (264 hp)","2987cc","Diesel","7 l/100km","4x4","Italy","https://carvago.com/car/51487412/jeep-gladiator-3-0-v6-multijet-4wd-194-kw",2022-08-30
"Skoda","Kodiaq","Grey","23649","90452km","1/2017","Automatic","140 kW (190 hp)","1968cc","Diesel","6 l/100km","4x4","Poland","https://carvago.com/car/51473171/skoda-kodiaq-2-0-tdi-4x4-dsg-140-kw",2022-08-30
"Cupra","Leon","Red","30299","26600km","3/2020","Automatic","221 kW (300 hp)","1984cc","Petrol","7.1 l/100km","4x4","Germany","https://carvago.com/car/51619623/cupra-leon-221-kw",2022-08-30
"BMW","740","Blue","69099","34500km","1/2019","Automatic","235 kW (320 hp)","2993cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/48354527/bmw-740-d-xdrive-235-kw",2022-08-30
"Abarth","595","Blue","23199","23452km","4/2021","Manual","121 kW (165 hp)","1368cc","Petrol","7 l/100km","4x2","Italy","https://carvago.com/car/47564661/abarth-595-121-kw",2022-08-30
"Mercedes-Benz","C 300","Silver","37249","25700km","3/2019","Automatic","190 kW (258 hp)","1991cc","Petrol","7 l/100km","4x2","Germany","https://carvago.com/car/49578488/mercedes-benz-c-300-t-190-kw",2022-08-30
"BMW","i3","Other interior color","34949","6000km","7/2022","Automatic","127 kW (173 hp)","Noemissionclass","Electric","4x2",NA,"France","https://carvago.com/car/51388341/bmw-i3-120-ah-127-kw",2022-08-30
"Cadillac","XT4","Black","42449","1000km","1/2022","Automatic","128 kW (174 hp)","1995cc","Diesel","6.4 l/100km","4x2","Germany","https://carvago.com/car/44228143/cadillac-xt4-350d-128-kw",2022-08-30
