"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"BMW","X1","White","33849","30600km","3/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.8 l/100km","4x4","Germany","https://carvago.com/car/49973227/bmw-x1-20d-140-kw",2022-09-17
"Mercedes-Benz","E 200","Beige","18999","146410km","7/2017","Automatic","110 kW (150 hp)","1950cc","Diesel","5 l/100km","4x2","Germany","https://carvago.com/car/51867538/mercedes-benz-e-200-d-110-kw",2022-09-17
"Opel","Insignia","Black","11499","105035km","1/2017","Manual","125 kW (170 hp)","1956cc","Diesel","6 l/100km","4x2","Poland","https://carvago.com/car/51779228/opel-insignia-2-0-cdti-ecoflex-edition-125-kw",2022-09-17
"BMW","530","Black","28399","126150km","5/2019","Automatic","195 kW (265 hp)","2993cc","Diesel","5.8 l/100km","4x4","Germany","https://carvago.com/car/51871304/bmw-530-d-touring-xdrive-195-kw",2022-09-17
"Dacia","Sandero","Grey","4799","138000km","6/2009","Manual","55 kW (75 hp)","1390cc","Petrol","6 l/100km","4x2","Germany","https://carvago.com/car/51437984/dacia-sandero-1-4-mpi-laureate-55-kw",2022-09-17
"BMW","M3","Grey","33049","83000km","9/2011","Manual","309 kW (420 hp)","3999cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51370565/bmw-m3-309-kw",2022-09-17
"DS Automobiles","DS9","Black","50649","5000km","7/2021","Automatic","165 kW (224 hp)","1598cc","Hybrid","1.5 l/100km","4x2","Spain","https://carvago.com/car/51869673/ds-automobiles-ds9-1-6-e-tense-eat8-165-kw",2022-09-17
"Dodge","RAM","Black","59149","0km","6/2022","Automatic","295 kW (401 hp)","5654cc","Petrol","14.7 l/100km","4x4","Germany","https://carvago.com/car/51712657/dodge-ram-295-kw",2022-09-17
"Dodge","Charger","Purple","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51140892/dodge-charger-362-kw",2022-09-17
"Dodge","RAM","Silver","63399","5639km","1/2020","Automatic","296 kW (402 hp)","5654cc","Petrol","12.8 l/100km","4x4","Netherlands","https://carvago.com/car/50481555/dodge-ram-laramie-296-kw",2022-09-17
"BMW","330","Grey","68099","0km","6/2022","Automatic","210 kW (286 hp)","2993cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/51253923/bmw-330-210-kw",2022-09-17
"BMW","220","Silver","23199","79900km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49500602/bmw-220-140-kw",2022-09-17
"BMW","X1","Black","33549","36409km","1/2021","Automatic","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50819016/bmw-x1-110-kw",2022-09-17
"Jeep","Renegade","Other interior color","26149","28415km","8/2021","Manual","96 kW (131 hp)","1598cc","Diesel","4.8 l/100km","4x2","Spain","https://carvago.com/car/51013474/jeep-renegade-96-kw",2022-09-17
"Renault","Master","White","14899","159967km","1/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51631236/renault-master-125-kw",2022-09-17
"Volkswagen","Polo","Beige","17749","950km","1/2021","Automatic","77 kW (105 hp)","1598cc","Petrol","4 l/100km","4x2","Poland","https://carvago.com/car/51151980/volkswagen-polo-77-kw",2022-09-17
"DFSK","Seres 3","Red","34599","50km","5/2022","Automatic","120 kW (163 hp)",NA,"Electric","18 kWh/100km","4x2","Germany","https://carvago.com/car/51425731/dfsk-seres-120-kw",2022-09-17
"DFSK","Seres 3","Black","34599","6000km","2/2021","Automatic","120 kW (163 hp)","Noemissionclass","Electric","4x2",NA,"Spain","https://carvago.com/car/51839614/dfsk-seres-120-kw",2022-09-17
"Dodge","RAM","Black","56299","17000km","4/2020","Automatic","295 kW (401 hp)","5700cc","Petrol","14.2 l/100km","4x4","Germany","https://carvago.com/car/49571019/dodge-ram-295-kw",2022-09-17
"BMW","220","Silver","25649","85700km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x4","Germany","https://carvago.com/car/49347436/bmw-220-140-kw",2022-09-17
"Audi","Q5","Blue","61149","15km","5/2022","Automatic","210 kW (286 hp)","2967cc","Diesel","6.7 l/100km","4x4","Germany","https://carvago.com/car/44773993/audi-q5-50-tdi-quattro-210-kw",2022-09-17
"Dodge","RAM","Grey","44999","21000km","3/2020","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/51060781/dodge-ram-295-kw",2022-09-17
"Audi","Q2","White","27649","20000km","7/2019","Automatic","110 kW (150 hp)","1498cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/51834090/audi-q2-35-tfsi-s-design-110-kw",2022-09-17
"Mercedes-Benz","E 220","Black","50999","19806km","6/2021","Automatic","143 kW (194 hp)","1950cc","Diesel","5 l/100km","4x2","Germany","https://carvago.com/car/51075656/mercedes-benz-e-220-d-t-avantgarde-143-kw",2022-09-17
"Peugeot","208","Red","29649","5858km","10/2020","Automatic","100 kW (136 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw",2022-09-17
"Audi","A5","White","37249","1796km","1/2022","Automatic","110 kW (150 hp)","1984cc","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/51861567/audi-a5-110-kw",2022-09-17
"Audi","A4","White","47849","42293km","3/2019","Automatic","210 kW (286 hp)","2967cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/49884282/audi-a4-avant-50-tdi-quattro-sport-210-kw",2022-09-17
"Nissan","Navara","White","26299","74545km","7/2016","Manual","140 kW (190 hp)","2298cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/50168357/nissan-navara-dc-4x4-eu6-s-s-140-kw",2022-09-17
"Mercedes-Benz","CLA 200 Shooting Brake","Silver","16949","174000km","8/2018","Automatic","100 kW (136 hp)","3l/100km","Diesel","4 l/100km","4x2","Germany","https://carvago.com/car/51131276/mercedes-benz-cla-200-shooting-brake-d-100-kw",2022-09-17
"Peugeot","208","Other interior color","10149","72329km","1/2019","Manual","74 kW (101 hp)","1560cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/50866850/peugeot-208-74-kw",2022-09-17
"Fiat","Talento","White","17749","70000km","12/2019","Manual","92 kW (125 hp)","1598cc","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/49874380/fiat-talento-l2h1-sx-92-kw",2022-09-17
"Mercedes-Benz","E 200","Black","11399","128100km","11/2012","Automatic","135 kW (184 hp)","1796cc","Petrol","8 l/100km","4x2","Germany","https://carvago.com/car/51819811/mercedes-benz-e-200-t-7g-tronic-135-kw",2022-09-17
"Seat","Leon","Black","25249","12283km","1/2021","Automatic","110 kW (150 hp)","2000cc","Diesel","5 l/100km","4x2","Spain","https://carvago.com/car/51723970/seat-leon-st-2-0-tdi-dpf-dsg-style-110-kw",2022-09-17
"Mercedes-Benz","A 250","Black","36199","5863km","1/2022","Manual","118 kW (160 hp)","1332cc","Hybrid","7 l/100km","4x2","Germany","https://carvago.com/car/51190797/mercedes-benz-a-250-e-118-kw",2022-09-17
"Citroen","Berlingo","Black","10899","61700km","4/2017","Manual","72 kW (98 hp)","1598cc","Petrol","6.4 l/100km","4x2","Germany","https://carvago.com/car/51545026/citroen-berlingo-vti-95-selection-72-kw",2022-09-17
"Porsche","Cayenne","Black","29649","149300km","1/2014","Automatic","309 kW (420 hp)","4806cc","Petrol","4x4",NA,"Poland","https://carvago.com/car/51587888/porsche-cayenne-gts-s-309-kw",2022-09-17
"Dodge","Charger","Grey","39799","58000km","8/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51151030/dodge-charger-362-kw",2022-09-17
"Dodge","Charger","Silver","57499","1800km","5/2021","Automatic","362 kW (492 hp)","6424cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51269860/dodge-charger-362-kw",2022-09-17
"Cadillac","XT4","Black","37899","35500km","3/2021","Automatic","128 kW (174 hp)","1995cc","Diesel","6.7 l/100km","4x4","Germany","https://carvago.com/car/51878852/cadillac-xt4-350d-awd-128-kw",2022-09-17
"Jaguar","XE","Grey","44299","8500km","1/2021","Automatic","132 kW (179 hp)","1999cc","Diesel","6 l/100km","4x2","Belgium","https://carvago.com/car/37636891/jaguar-xe-d180-s-132-kw",2022-09-17
"Citroen","C3 Aircross","White","15799","25081km","4/2019","Manual","75 kW (102 hp)","1499cc","Diesel","4 l/100km","4x2","Spain","https://carvago.com/car/51170361/citroen-c3-aircross-100-stop-start-75-kw",2022-09-17
"Renault","Talisman","Other interior color","21349","131000km","1/2020","Manual","149 kW (203 hp)","1997cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/50869275/renault-talisman-estate-bluedci-200-149-kw",2022-09-17
"Mercedes-Benz","E 63 AMG","White","45949","132900km","4/2015","Automatic","430 kW (585 hp)","5461cc","Petrol","10.5 l/100km","4x4","Germany","https://carvago.com/car/51827762/mercedes-benz-e-63-amg-e-t-s-4matic-mct-430-kw",2022-09-17
"BMW","330","Black","48099","9000km","1/2022","Automatic","190 kW (258 hp)","1998cc","Petrol","6 l/100km","4x4","Poland","https://carvago.com/car/51788031/bmw-330-i-xdrive-m-sport-190-kw",2022-09-17
"Fiat","Talento","White","20449","25500km","12/2019","Manual","88 kW (120 hp)","1598cc","Diesel","5.7 l/100km","4x2","Germany","https://carvago.com/car/51188914/fiat-talento-l2h1-sx-88-kw",2022-09-17
"BMW","320","Grey","29949","44904km","2/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/50480555/bmw-320-d-advantage-140-kw",2022-09-17
"SsangYong","Korando","Green","12399","92400km","6/2017","Manual","110 kW (150 hp)","1998cc","Petrol","7.5 l/100km","4x2","Germany","https://carvago.com/car/50114878/ssangyong-korando-2-0-2wd-quartz-110-kw",2022-09-17
"Renault","Master","White","14899","170116km","11/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51748254/renault-master-125-kw",2022-09-17
"Audi","A1","Black","27499","6395km","7/2021","Manual","81 kW (110 hp)","999cc","Petrol","5.4 l/100km","4x2","Germany","https://carvago.com/car/49613318/audi-a1-30-tfsi-81-kw",2022-09-17
"BMW","520","White","36999","53510km","8/2020","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/49798645/bmw-520-d-touring-xdrive-sport-line-140-kw",2022-09-17
"Skoda","Rapid","White","7949","115332km","1/2016","Manual","66 kW (90 hp)","1422cc","Diesel","4 l/100km","4x2","Poland","https://carvago.com/car/51815247/skoda-rapid-1-4-tdi-green-tec-active-66-kw",2022-09-17
"Mercedes-Benz","GLB 220","White","41599","38000km","11/2020","Automatic","140 kW (190 hp)","1950cc","Diesel","5.1 l/100km","4x4","Italy","https://carvago.com/car/51548171/mercedes-benz-glb-220-d-140-kw",2022-09-17
"BMW","120","Black","25499","28220km","6/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/49922401/bmw-120-140-kw",2022-09-17
"Dodge","Charger","Black","34699","88100km","2/2016","Automatic","275 kW (374 hp)","5654cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/4054614/dodge-charger-275-kw",2022-09-17
"BMW","i3",NA,"27249","19995km","9/2019","Automatic","127 kW (173 hp)","Noemissionclass","Electric","4x2",NA,"France","https://carvago.com/car/44203714/bmw-i3-120-ah-127-kw",2022-09-17
"Hyundai","Santa Fe","Red","22999","12800km","8/2018","Automatic","136 kW (185 hp)","2359cc","Petrol","9.3 l/100km","4x4","Germany","https://carvago.com/car/51720386/hyundai-santa-fe-2-4-gdi-4wd-premium-136-kw",2022-09-17
"Land Rover","Range Rover Velar","Silver","50349","66550km","2/2019","Automatic","221 kW (300 hp)","2993cc","Diesel","7.6 l/100km","4x4","Germany","https://carvago.com/car/50929120/land-rover-range-rover-velar-221-kw",2022-09-17
"Volkswagen","Arteon","Blue","63799","14990km","1/2022","Automatic","206 kW (280 hp)","1984cc","Petrol","8.6 l/100km","4x4","Germany","https://carvago.com/car/48312563/volkswagen-arteon-elegance-206-kw",2022-09-17
"BMW","120","Grey","23649","31690km","7/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51681560/bmw-120-140-kw",2022-09-17
"Mercedes-Benz","E 220","Silver","43699","26300km","1/2020","Automatic","143 kW (194 hp)","1950cc","Diesel","4.8 l/100km","4x2","Germany","https://carvago.com/car/49507295/mercedes-benz-e-220-d-t-avantgarde-143-kw",2022-09-17
"Volkswagen","Amarok","White","21399","94666km","5/2016","Manual","103 kW (140 hp)","1968cc","Diesel","7.2 l/100km","4x4","Germany","https://carvago.com/car/51609775/volkswagen-amarok-2-0-tdi-4motion-103-kw",2022-09-17
"Audi","Q3","Gold","41849","52484km","1/2021","Automatic","147 kW (200 hp)","1968cc","Diesel","5.2 l/100km","4x4","France","https://carvago.com/car/51164226/audi-q3-147-kw",2022-09-17
"Audi","S3","Blue","45799","23500km","3/2020","Automatic","221 kW (300 hp)","2000cc","Petrol","7 l/100km","4x4","Germany","https://carvago.com/car/51450852/audi-s3-221-kw",2022-09-17
"Mazda","CX-5","Blue","26549","7395km","1/2021","Automatic","143 kW (194 hp)","2488cc","Petrol","7 l/100km","4x2","Poland","https://carvago.com/car/51880630/mazda-cx-5-194-automatic-143-kw",2022-09-17
"Dodge","Charger","Grey","30449","56000km","7/2017","Automatic","274 kW (373 hp)","5654cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51172599/dodge-charger-274-kw",2022-09-17
"Volkswagen","Passat","Silver","22049","28000km","1/2020","Automatic","115 kW (156 hp)","1395cc","Petrol","5 l/100km","4x2","Poland","https://carvago.com/car/51649054/volkswagen-passat-115-kw",2022-09-17
"Audi","Q5","Blue","33949","26030km","12/2019","Automatic","140 kW (190 hp)","1968cc","Diesel","6 l/100km","4x4","Sweden","https://carvago.com/car/51467093/audi-q5-40-tdi-quattro-s-tronic-sport-140-kw",2022-09-17
"Dodge","Charger","Green","51549","56900km","5/2020","Automatic","362 kW (492 hp)","6412cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51650192/dodge-charger-362-kw",2022-09-17
"Skoda","Octavia","Red","4899","169000km","9/2009","Manual","75 kW (102 hp)","1598cc","Petrol","7.3 l/100km","4x2","Germany","https://carvago.com/car/51802370/skoda-octavia-1-6-75-kw",2022-09-17
"Kia","Stonic","Grey","22649","15499km","5/2021","Automatic","88 kW (120 hp)","998cc","Hybrid","4.7 l/100km","4x2","Spain","https://carvago.com/car/48140006/kia-stonic-88-kw",2022-09-17
"Infiniti","QX70","Black","33549","20300km","3/2017","Automatic","287 kW (390 hp)","5026cc","Petrol","13.5 l/100km","4x4","Germany","https://carvago.com/car/49606682/infiniti-qx70-5-0-awd-s-premium-287-kw",2022-09-17
"BMW","i3","Other interior color","34949","6000km","7/2022","Automatic","127 kW (173 hp)","Noemissionclass","Electric","4x2",NA,"France","https://carvago.com/car/51388341/bmw-i3-120-ah-127-kw",2022-09-17
"Land Rover","Range Rover Evoque","Black","47549","4999km","1/2021","Automatic","120 kW (163 hp)","1997cc","Diesel","6 l/100km","4x4","Poland","https://carvago.com/car/46194147/land-rover-range-rover-evoque-120-kw",2022-09-17
"Audi","A5","White","32999","48780km","8/2020","Automatic","180 kW (245 hp)","1984cc","Petrol","6.5 l/100km","4x4","Sweden","https://carvago.com/car/51841804/audi-a5-coupe-45-tfsi-quattro-180-kw",2022-09-17
"Dodge","RAM","Black","63699","0km","5/2022","Automatic","295 kW (401 hp)","5700cc","LPG","12.8 l/100km","4x4","Germany","https://carvago.com/car/51343610/dodge-ram-295-kw",2022-09-17
"BMW","730","Black","59449","22054km","2/2019","Automatic","195 kW (265 hp)","2993cc","Diesel","5.4 l/100km","4x2","Germany","https://carvago.com/car/50591324/bmw-730-d-195-kw",2022-09-17
