"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"Seat","Leon","Grey","5899","109084km","3/2011","Automatic","118 kW (160 hp)","1798ccm","Petrol","7 l/100km","4x2","Germany","https://carvago.com/car/52575305/seat-leon-118-kw",2022-11-06
"Opel","Antara","Black","7099","123500km","6/2015","Manual","120 kW (163 hp)","2231ccm","Diesel","6.3 l/100km","4x2","Germany","https://carvago.com/car/52201727/opel-antara-2-2-cdti-ecoflex-selection-120-kw",2022-11-06
"Peugeot","308","Blue","4499","86210km","1/2010","Manual","110 kW (150 hp)","1598ccm","Petrol","7.5 l/100km","4x2","Germany","https://carvago.com/car/51603850/peugeot-308-sw-150-thp-110-kw",2022-11-06
"BMW","120","Black","34499","18000km","5/2021","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50998226/bmw-120-140-kw",2022-11-06
"DFSK","Seres 3","Red","33599","4500km","4/2022","Manual","120 kW (163 hp)",NA,"Electric","18 kWh/100km","4x2","Germany","https://carvago.com/car/50746335/dfsk-seres-120-kw",2022-11-06
"Jeep","Grand Cherokee","Black","37499","34768km","1/2018","Automatic","259 kW (352 hp)","5654ccm","Petrol","13 l/100km","4x4","Poland","https://carvago.com/car/51502428/jeep-grand-cherokee-5-7-v8-hemi-4wd-overland-259-kw",2022-11-06
"Audi","A6","Black","37349","50352km","5/2019","Automatic","170 kW (231 hp)","2967ccm","Diesel","5.8 l/100km","4x4","Germany","https://carvago.com/car/51933584/audi-a6-avant-45-tdi-quattro-170-kw",2022-11-06
"Opel","Insignia","Grey","4399","141974km","3/2010","Automatic","118 kW (160 hp)","1956ccm","Diesel","6.9 l/100km","4x2","Germany","https://carvago.com/car/52040986/opel-insignia-2-0-cdti-sports-tourer-automatic-cosmo-118-kw",2022-11-06
"BMW","220","Silver","23049","79988km","11/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49463795/bmw-220-140-kw",2022-11-06
"Audi","A5","White","34199","31630km","9/2020","Automatic","196 kW (266 hp)","1984ccm","Petrol","6 l/100km","4x4","Sweden","https://carvago.com/car/52581295/audi-a5-coupe-45-tfsi-quattro-196-kw",2022-11-06
"BMW","330","Silver","47949","17500km","11/2020","Automatic","210 kW (286 hp)","2993ccm","Diesel","5 l/100km","4x2","Germany","https://carvago.com/car/51925147/bmw-330-touring-210-kw",2022-11-06
"Mitsubishi","Outlander","Brown","8899","168000km","9/2012","Automatic","115 kW (156 hp)","2179ccm","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/52186063/mitsubishi-outlander-2-2-di-d-4wd-35-jahre-115-kw",2022-11-06
"BMW","330","Black","60949","0km","7/2022","Automatic","210 kW (286 hp)","2993ccm","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/51451332/bmw-330-210-kw",2022-11-06
"Audi","A4","White","37349","5100km","3/2022","Automatic","150 kW (204 hp)","1968ccm","Diesel","4 l/100km","4x4","Sweden","https://carvago.com/car/51773438/audi-a4-150-kw",2022-11-06
"Tesla","Model S","Grey","39149","138500km","3/2015","Automatic","515 kW (700 hp)","Noemissionclass","Electric","4x4",NA,"Austria","https://carvago.com/car/52567218/tesla-model-s-dual-awd-515-kw",2022-11-06
"Peugeot","308","Grey","4899","175000km","4/2012","Manual","115 kW (156 hp)","1598ccm","Petrol","7.1 l/100km","4x2","Germany","https://carvago.com/car/51527920/peugeot-308-sw-155-thp-allure-115-kw",2022-11-06
"Volkswagen","Polo","Black","3899","137000km","4/2009","Manual","59 kW (80 hp)","1390ccm","Petrol","6.4 l/100km","4x2","Germany","https://carvago.com/car/52572394/volkswagen-polo-1-4-16v-59-kw",2022-11-06
"Mercedes-Benz","E 220","White","40749","38020km","1/2020","Automatic","143 kW (194 hp)","1950ccm","Diesel","5 l/100km","4x4","Poland","https://carvago.com/car/52166991/mercedes-benz-e-220-d-4matic-143-kw",2022-11-06
"Opel","Movano","White","16849","79583km","5/2019","Manual","96 kW (131 hp)","2298ccm","Diesel","4x2",NA,"Italy","https://carvago.com/car/51947130/opel-movano-96-kw",2022-11-06
"Land Rover","Range Rover Evoque","Grey","18999","125000km","10/2015","Manual","110 kW (150 hp)","4ccm","Diesel","5.7 l/100km","4x4","Belgium","https://carvago.com/car/52395656/land-rover-range-rover-evoque-coupe-td4-4wd-business-ed-110-kw",2022-11-06
"Peugeot","208","White","9499","33300km","7/2019","Manual","75 kW (102 hp)","1499ccm","Diesel","3.5 l/100km","4x2","Italy","https://carvago.com/car/51918654/peugeot-208-100-active-75-kw",2022-11-06
"BMW","330","Black","53849","0km","7/2022","Automatic","210 kW (286 hp)","2993ccm","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/52414885/bmw-330-touring-210-kw",2022-11-06
"Nissan","Qashqai","Silver","7799","153620km","8/2009","Manual","104 kW (141 hp)","1997ccm","Petrol","8.2 l/100km","4x2","Germany","https://carvago.com/car/51739544/nissan-qashqai-2-0-acenta-104-kw",2022-11-06
"Toyota","Land Cruiser","Grey interior","34099","0km","8/2022","Manual","96 kW (131 hp)","4200ccm","Diesel","10 l/100km","4x4","Belgium","https://carvago.com/car/52392857/toyota-land-cruiser-96-kw",2022-11-06
"BMW","220","Silver","23099","79900km","9/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49500602/bmw-220-140-kw",2022-11-06
"BMW","330","Black","45349","26682km","2/2021","Automatic","210 kW (286 hp)","2993ccm","Diesel","4.8 l/100km","4x2","Germany","https://carvago.com/car/52247395/bmw-330-touring-210-kw",2022-11-06
"Jeep","Gladiator","Other interior color","56049","20km","4/2022","Automatic","194 kW (264 hp)","2987ccm","Diesel","7 l/100km","4x4","Italy","https://carvago.com/car/52410295/jeep-gladiator-3-0-v6-multijet-4wd-194-kw",2022-11-06
"Dodge","RAM","Black","58399","20000km","7/2021","Automatic","295 kW (401 hp)","5700ccm","Petrol","14.8 l/100km","4x4","Germany","https://carvago.com/car/46753459/dodge-ram-295-kw",2022-11-06
"Dacia","Duster","White","6699","93000km","1/2012","Manual","77 kW (105 hp)","1598ccm","Petrol","7.1 l/100km","4x2","Germany","https://carvago.com/car/52244006/dacia-duster-1-6-16v-4x2-77-kw",2022-11-06
"Audi","A5","Black","44349","4882km","3/2022","Automatic","150 kW (204 hp)","1968ccm","Diesel","4.5 l/100km","4x2","Germany","https://carvago.com/car/52305969/audi-a5-150-kw",2022-11-06
"Chevrolet","Matiz","Black","2399","90000km","7/2009","Manual","38 kW (52 hp)","796ccm","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/52456325/chevrolet-matiz-0-8-s-38-kw",2022-11-06
"Fiat","500","White","14849","8000km","3/2021","Manual","51 kW (69 hp)","999ccm","Electric","4x2",NA,"Italy","https://carvago.com/car/52286832/fiat-500-star-51-kw",2022-11-06
"Fiat","500","Other interior color","14799","8000km","3/2021","Manual","51 kW (69 hp)","999ccm","Electric","4x2",NA,"Italy","https://carvago.com/car/52272406/fiat-500-star-51-kw",2022-11-06
"BMW","125",NA,"28749","59000km","1/2019","Automatic","165 kW (224 hp)","1998ccm","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/51455789/bmw-125-165-kw",2022-11-06
"Jeep","Gladiator","Other interior color","57099","30km","6/2022","Automatic","194 kW (264 hp)","2987ccm","Diesel","7 l/100km","4x4","Italy","https://carvago.com/car/52429264/jeep-gladiator-3-0-v6-multijet-4wd-194-kw",2022-11-06
"Dacia","Logan","Red","3649","104000km","4/2009","Manual","55 kW (75 hp)","1390ccm","Petrol","7.6 l/100km","4x2","Germany","https://carvago.com/car/51762297/dacia-logan-55-kw",2022-11-06
"Peugeot","308","White","10899","144500km","7/2017","Manual","88 kW (120 hp)","1560ccm","Diesel","3 l/100km","4x2","France","https://carvago.com/car/46855416/peugeot-308-sw-blue-lease-88-kw",2022-11-06
"Volvo","XC70","Brown","19349","106800km","4/2016","Manual","158 kW (215 hp)","2400ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52539545/volvo-xc70-d4-awd-momentum-158-kw",2022-11-06
"BMW","320","Grey","55449","0km","8/2022","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.3 l/100km","4x4","Germany","https://carvago.com/car/51310086/bmw-320d-xdrive-sport-line-140-kw",2022-11-06
"Audi","Q5","Black","51149","3162km","1/2021","Automatic","195 kW (265 hp)","1984ccm","Hybrid","2 l/100km","4x4","Poland","https://carvago.com/car/52537718/audi-q5-195-kw",2022-11-06
"Opel","Movano","White","16849","86750km","3/2019","Manual","96 kW (131 hp)","2298ccm","Diesel","4x2",NA,"Italy","https://carvago.com/car/52013044/opel-movano-96-kw",2022-11-06
"Fiat","Grande Punto","Blue","2599","146000km","5/2009","Manual","48 kW (65 hp)","1242ccm","Petrol","5.9 l/100km","4x2","Germany","https://carvago.com/car/51252657/fiat-grande-punto-1-2-8v-active-48-kw",2022-11-06
"Mercedes-Benz","GLC 400","Black","63699","37731km","7/2020","Automatic","243 kW (330 hp)","2925ccm","Diesel","6.5 l/100km","4x4","Germany","https://carvago.com/car/50975813/mercedes-benz-glc-400-d-4matic-243-kw",2022-11-06
"Seat","Leon","Black","5099","168000km","6/2010","Manual","92 kW (125 hp)","1390ccm","Petrol","6 l/100km","4x2","Germany","https://carvago.com/car/52411287/seat-leon-92-kw",2022-11-06
"Mercedes-Benz","CLA 220","Black","34549","48300km","6/2021","Automatic","140 kW (190 hp)","1950ccm","Diesel","4 l/100km","4x2","Sweden","https://carvago.com/car/52330483/mercedes-benz-cla-220-d-brake-8g-dct-140-kw",2022-11-06
"Dodge","Charger","Black","35149","38500km","5/2019","Automatic","280 kW (381 hp)","5654ccm","Petrol","4x2",NA,"Germany","https://carvago.com/car/51428883/dodge-charger-280-kw",2022-11-06
"Mercedes-Benz","A 180","White","34199","14768km","10/2021","Manual","85 kW (116 hp)","1950ccm","Diesel","4.7 l/100km","4x2","Germany","https://carvago.com/car/49582405/mercedes-benz-a-180-d-85-kw",2022-11-06
"BMW","220","Silver","25149","69988km","9/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/48348294/bmw-220-140-kw",2022-11-06
"BMW","120","White","22549","28120km","8/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52527846/bmw-120-140-kw",2022-11-06
"Mercedes-Benz","A 250","White","45849","9988km","1/2022","Automatic","165 kW (224 hp)","1991ccm","Petrol","6.2 l/100km","4x2","Germany","https://carvago.com/car/47464335/mercedes-benz-a-250-165-kw",2022-11-06
"Volvo","V90","Grey","32449","13000km","3/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/49788338/volvo-v90-d4-awd-momentum-140-kw",2022-11-06
"Audi","A4 Allroad","Silver","49899","32292km","7/2020","Automatic","210 kW (286 hp)","2967ccm","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/50580346/audi-a4-allroad-210-kw",2022-11-06
"Dodge","RAM","Black","60649","25km","6/2022","Automatic","295 kW (401 hp)","5654ccm","Petrol","12.8 l/100km","4x4","Germany","https://carvago.com/car/52478466/dodge-ram-295-kw",2022-11-06
"Ford","Mondeo","Silver","11249","172800km","9/2016","Automatic","110 kW (150 hp)","1997ccm","Diesel","4.9 l/100km","4x2","Germany","https://carvago.com/car/52085014/ford-mondeo-wagon-2-0-tdci-110-kw",2022-11-06
"Mercedes-Benz","A 220","Grey","33599","18000km","11/2020","Automatic","140 kW (190 hp)","1950ccm","Diesel","4.4 l/100km","4x2","Italy","https://carvago.com/car/51985316/mercedes-benz-a-220-d-140-kw",2022-11-06
"Audi","SQ5","Black","67999","26223km","5/2020","Automatic","255 kW (347 hp)","2967ccm","Diesel","6.8 l/100km","4x4","Germany","https://carvago.com/car/50831243/audi-sq5-tdi-quattro-255-kw",2022-11-06
"Mercedes-Benz","A 180","Black","8299","105500km","6/2011","Automatic","85 kW (116 hp)","1699ccm","Petrol","7.3 l/100km","4x2","Germany","https://carvago.com/car/50046929/mercedes-benz-a-180-85-kw",2022-11-06
"Mercedes-Benz","CLA 220","Silver","35599","21642km","2/2021","Automatic","140 kW (190 hp)","1950ccm","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/52110929/mercedes-benz-cla-220-d-140-kw",2022-11-06
"Alfa Romeo","Giulietta","Black","9399","140426km","1/2013","Manual","173 kW (235 hp)","1742ccm","Petrol","7.6 l/100km","4x2","Germany","https://carvago.com/car/52193431/alfa-romeo-giulietta-1-8-tbi-16v-quadrifoglio-verde-173-kw",2022-11-06
"BMW","440","Black","42549","56000km","4/2019","Automatic","240 kW (326 hp)","2998ccm","Petrol","7.2 l/100km","4x2","Germany","https://carvago.com/car/52270735/bmw-440i-coupe-240-kw",2022-11-06
"Audi","Q5","Grey","61599","15km","7/2022","Automatic","210 kW (286 hp)","2967ccm","Diesel","6.7 l/100km","4x4","Germany","https://carvago.com/car/51562845/audi-q5-50-tdi-quattro-210-kw",2022-11-06
"Audi","A6 Allroad","Silver","46549","111850km","1/2019","Automatic","200 kW (272 hp)","2967ccm","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/50326696/audi-a6-allroad-200-kw",2022-11-06
"BMW","M340i","White","57399","46176km","1/2021","Automatic","275 kW (374 hp)","2998ccm","Petrol","7 l/100km","4x4","Germany","https://carvago.com/car/51374748/bmw-m340i-xdrive-275-kw",2022-11-06
"Tesla","Model 3","White","40399","48000km","3/2020","Automatic","239 kW (325 hp)","Euro6d-TEMP","Electric","4x2",NA,"Germany","https://carvago.com/car/52566853/tesla-model-3-239-kw",2022-11-06
"Volvo","V60","White","33299","16000km","11/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","6 l/100km","4x4","Sweden","https://carvago.com/car/51709448/volvo-v60-d4-awd-momentum-140-kw",2022-11-06
"Mercedes-Benz","A 220","Black","37299","15240km","4/2021","Automatic","140 kW (190 hp)","1950ccm","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/52580787/mercedes-benz-a-220-d-140-kw",2022-11-06
"Audi","SQ5","Grey","67699","26223km","5/2020","Automatic","255 kW (347 hp)","2967ccm","Diesel","6.8 l/100km","4x4","Germany","https://carvago.com/car/50978230/audi-sq5-tdi-quattro-255-kw",2022-11-06
"Mercedes-Benz","S 63 AMG","Black","61149","173000km","10/2015","Automatic","430 kW (585 hp)","5461ccm","Petrol","10.3 l/100km","4x4","Austria","https://carvago.com/car/51366536/mercedes-benz-s-63-amg-l-4matic-mct-430-kw",2022-11-06
"Dodge","RAM","Silver","63399","5639km","1/2020","Automatic","296 kW (402 hp)","5654ccm","Petrol","12.8 l/100km","4x4","Netherlands","https://carvago.com/car/50481555/dodge-ram-laramie-296-kw",2022-11-06
"Peugeot","308","White","16949","43576km","2/2019","Manual","96 kW (131 hp)","1499ccm","Diesel","4 l/100km","4x2","France","https://carvago.com/car/52233219/peugeot-308-sw-blue-lease-96-kw",2022-11-06
"Mercedes-Benz","E 300","Silver","47949","47976km","3/2019","Automatic","143 kW (194 hp)","1950ccm","Hybrid","1.5 l/100km","4x2","Germany","https://carvago.com/car/51421470/mercedes-benz-e-300-de-exclusive-143-kw",2022-11-06
"Mercedes-Benz","GLB 220","White","41599","38000km","11/2020","Automatic","140 kW (190 hp)","1950ccm","Diesel","5.1 l/100km","4x4","Italy","https://carvago.com/car/51548171/mercedes-benz-glb-220-d-140-kw",2022-11-06
"Nissan","Navara","Grey","25249","61975km","3/2019","Manual","140 kW (190 hp)","2298ccm","Diesel","6.4 l/100km","4x4","Italy","https://carvago.com/car/50608708/nissan-navara-dc-4x4-eu6-s-s-acenta-140-kw",2022-11-06
"BMW","X3 M","Black","53249","1811km","7/2020","Automatic","285 kW (387 hp)","2998ccm","Petrol","8 l/100km","4x4","Germany","https://carvago.com/car/52501713/bmw-x3-m-285-kw",2022-11-06
"Audi","A4","White","31899","32660km","12/2020","Automatic","150 kW (204 hp)","1968ccm","Diesel","4 l/100km","4x4","Sweden","https://carvago.com/car/51717148/audi-a4-150-kw",2022-11-06
"Tesla","Model 3","White","50549","47500km","3/2019","Automatic","377 kW (513 hp)","Euro6d-TEMP","Electric","4x4",NA,"Germany","https://carvago.com/car/52059161/tesla-model-3-377-kw",2022-11-06
"MG","ZS","Black","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497ccm","Electric","4x2",NA,"Germany","https://carvago.com/car/52544315/mg-zs-130-kw",2022-11-06
"Volvo","V90","Silver","32799","37460km","3/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/48317669/volvo-v90-d4-awd-momentum-140-kw",2022-11-06
"Volvo","V90","Grey","33299","18920km","3/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/50326233/volvo-v90-d4-awd-momentum-140-kw",2022-11-06
"BMW","X1","Black","33549","36409km","1/2021","Automatic","110 kW (150 hp)","1995ccm","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50819016/bmw-x1-110-kw",2022-11-06
"Nissan","Micra","Orange","4749","148984km","4/2013","Manual","59 kW (80 hp)","1198ccm","Petrol","5.1 l/100km","4x2","Czech Republic","https://carvago.com/car/45734734/nissan-micra-1-2-59-kw",2022-11-06
"Jeep","Renegade","Other interior color","26149","28415km","8/2021","Manual","96 kW (131 hp)","1598ccm","Diesel","4.8 l/100km","4x2","Spain","https://carvago.com/car/51013474/jeep-renegade-96-kw",2022-11-06
"Audi","S3","Blue","45799","23500km","3/2020","Automatic","221 kW (300 hp)","2000ccm","Petrol","7 l/100km","4x4","Germany","https://carvago.com/car/51450852/audi-s3-221-kw",2022-11-06
"Tesla","Model 3","Black interior","38749","38000km","9/2020","Automatic","225 kW (306 hp)",NA,"Electric","14.7 kWh/100km","4x2","Germany","https://carvago.com/car/52580149/tesla-model-3-plus-rwd-225-kw",2022-11-06
"Audi","RS3","Blue","51249","4000km","9/2020","Automatic","294 kW (400 hp)","2480ccm","Petrol","8.5 l/100km","4x4","Germany","https://carvago.com/car/52112878/audi-rs3-294-kw",2022-11-06
"BMW","M340i","Blue","57449","10554km","10/2021","Automatic","250 kW (340 hp)","2993ccm","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/52591324/bmw-m340i-250-kw",2022-11-06
"Volvo","V90","Silver","31899","40000km","3/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/49204384/volvo-v90-d4-awd-momentum-140-kw",2022-11-06
"Mercedes-Benz","CLA 220","Black","38399","14941km","11/2021","Automatic","140 kW (190 hp)","1950ccm","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/51876489/mercedes-benz-cla-220-d-brake-8g-dct-progressive-140-kw",2022-11-06
"Audi","S6","Black","77449","41337km","3/2020","Automatic","257 kW (349 hp)","2967ccm","Diesel","6.5 l/100km","4x4","Germany","https://carvago.com/car/49580042/audi-s6-257-kw",2022-11-06
"Mercedes-Benz","GLC 400","Black","62649","43234km","7/2020","Automatic","243 kW (330 hp)","2925ccm","Diesel","6.5 l/100km","4x4","Germany","https://carvago.com/car/51363442/mercedes-benz-glc-400-d-4matic-243-kw",2022-11-06
"Tesla","Model 3","White","49499","98301km","3/2019","Automatic","377 kW (513 hp)","Noemissionclass","Electric","4x4",NA,"Austria","https://carvago.com/car/52428447/tesla-model-3-377-kw",2022-11-06
"Nissan","Navara","White","26299","74545km","7/2016","Manual","140 kW (190 hp)","2298ccm","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/50168357/nissan-navara-dc-4x4-eu6-s-s-140-kw",2022-11-06
"BMW","430 Gran Coupé","Blue","33099","79099km","3/2019","Automatic","190 kW (258 hp)","2993ccm","Diesel","5.5 l/100km","4x2","Germany","https://carvago.com/car/50489551/bmw-430d-gran-coupe-190-kw",2022-11-06
"Renault","Master","Grey","23699","46400km","8/2022","Manual","110 kW (150 hp)","2299ccm","Diesel","5.9 l/100km","4x2","Italy","https://carvago.com/car/51945898/renault-master-110-kw",2022-11-06
"Dodge","Charger","Blue","39799","73000km","7/2018","Automatic","362 kW (492 hp)","6417ccm","Petrol","15.5 l/100km","4x2","Germany","https://carvago.com/car/52568864/dodge-charger-362-kw",2022-11-06
"Seat","Leon","White","10799","137800km","2/2012","Manual","195 kW (265 hp)","1984ccm","Petrol","8.1 l/100km","4x2","Germany","https://carvago.com/car/51767082/seat-leon-195-kw",2022-11-06
"Peugeot","208","Red","29649","5858km","10/2020","Automatic","100 kW (136 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw",2022-11-06
"Citroen","Berlingo","White","5049","136858km","10/2010","Manual","66 kW (90 hp)","1560ccm","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/51411937/citroen-berlingo-1-6-hdi-90-niveau-b-66-kw",2022-11-06
"BMW","740","Black","56399","89382km","1/2019","Automatic","235 kW (320 hp)","2993ccm","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/52480346/bmw-740d-xdrive-235-kw",2022-11-06
"Skoda","Karoq","White","20899","149950km","11/2018","Manual","110 kW (150 hp)","1968ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51284784/skoda-karoq-2-0-tdi-scr-4x4-110-kw",2022-11-06
"Audi","A7","Grey","36249","49856km","6/2017","Automatic","140 kW (190 hp)","2967ccm","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/51058783/audi-a7-3-0-tdi-quattro-s-tronic-140-kw",2022-11-06
"BMW","420 Gran Coupé","White","35149","40657km","12/2021","Automatic","135 kW (184 hp)","1998ccm","Petrol","6 l/100km","4x2","Spain","https://carvago.com/car/51718617/bmw-420-gran-coupe-i-135-kw",2022-11-06
"Dodge","Charger","Grey","37249","17300km","7/2017","Automatic","280 kW (381 hp)","5700ccm","Petrol","4x2",NA,"Germany","https://carvago.com/car/43821984/dodge-charger-280-kw",2022-11-06
"Dodge","RAM","Black","62649","20km","7/2022","Automatic","295 kW (401 hp)","5654ccm","LPG","14.8 l/100km","4x4","Germany","https://carvago.com/car/52297523/dodge-ram-295-kw",2022-11-06
"Mercedes-Benz","X 250","Black","44099","54166km","2/2020","Automatic","140 kW (190 hp)","2298ccm","Diesel","7.9 l/100km","4x4","Italy","https://carvago.com/car/52426646/mercedes-benz-x-250-140-kw",2022-11-06
"SsangYong","MUSSO","Green","32599","3000km","8/2022","Manual","149 kW (203 hp)","2157ccm","Diesel","8.8 l/100km","4x4","Germany","https://carvago.com/car/51569370/ssangyong-musso-149-kw",2022-11-06
"BMW","M340i","Black","53099","29455km","6/2021","Automatic","275 kW (374 hp)","2998ccm","Petrol","6.9 l/100km","4x4","Germany","https://carvago.com/car/52000061/bmw-m340i-xdrive-275-kw",2022-11-06
"Citroen","C3 Aircross","White","15799","25081km","4/2019","Manual","75 kW (102 hp)","1499ccm","Diesel","4 l/100km","4x2","Spain","https://carvago.com/car/51170361/citroen-c3-aircross-100-stop-start-75-kw",2022-11-06
"BMW","330","Grey","48799","25363km","6/2021","Automatic","210 kW (286 hp)","2993ccm","Diesel","4.5 l/100km","4x2","Germany","https://carvago.com/car/51416685/bmw-330-touring-210-kw",2022-11-06
"Audi","A5","Red","34649","24500km","6/2020","Automatic","180 kW (245 hp)","1984ccm","Petrol","6.5 l/100km","4x4","Sweden","https://carvago.com/car/50914555/audi-a5-45-tfsi-quattro-180-kw",2022-11-06
"BMW","X1","White","38949","10600km","2/2022","Automatic","170 kW (231 hp)","1995ccm","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/52057097/bmw-x1-170-kw",2022-11-06
"Volvo","V90","Black","29099","83590km","6/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52501184/volvo-v90-d4-awd-momentum-140-kw",2022-11-06
"BMW","X1","Black","35399","12180km","3/2022","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.5 l/100km","4x4","Sweden","https://carvago.com/car/52324977/bmw-x1-20d-140-kw",2022-11-06
"Tesla","Model Y","White","58449","14800km","11/2021","Automatic","378 kW (514 hp)","Noemissionclass","Electric","4x4",NA,"Germany","https://carvago.com/car/52524409/tesla-model-y-range-awd-378-kw",2022-11-06
"Volvo","XC90","Silver","35299","115173km","1/2016","Automatic","228 kW (310 hp)","1969ccm","Petrol","2 l/100km","4x4","Poland","https://carvago.com/car/50682394/volvo-xc90-228-kw",2022-11-06
"Seat","Arona","White","20499","21950km","5/2020","Manual","66 kW (90 hp)","999ccm","Diesel","5 l/100km","4x2","France","https://carvago.com/car/50902076/seat-arona-tdi-66-kw",2022-11-06
"BMW","220","Blue","41599","21125km","4/2021","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.5 l/100km","4x4","Germany","https://carvago.com/car/51182959/bmw-220d-coupe-xdrive-sport-line-140-kw",2022-11-06
